,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,1.0
74,1.0
75,1.0
76,4.0
77,6.0
78,8.0
79,8.0
80,8.0
81,8.0
82,10.0
83,12.0
84,14.0
85,18.0
86,20.0
87,21.0
88,22.0
89,21.0
90,23.0
91,25.0
92,25.0
93,28.0
94,30.0
95,31.0
96,33.0
97,33.0
98,30.0
99,28.0
100,27.0
101,27.0
102,26.0
103,26.0
104,27.0
105,23.0
106,23.0
107,21.0
108,20.0
109,18.0
110,17.0
111,16.0
112,16.0
113,15.0
114,15.0
115,15.0
116,13.0
117,12.0
118,9.0
119,8.0
120,7.0
121,7.0
122,8.0
123,9.0
124,8.0
125,8.0
126,7.0
127,7.0
128,6.0
129,7.0
130,6.0
131,7.0
132,7.0
133,6.0
134,8.0
135,7.0
136,8.0
137,7.0
138,7.0
139,7.0
140,7.0
141,7.0
142,8.0
143,8.0
144,8.0
145,7.0
146,6.0
147,5.0
148,5.0
149,4.0
150,4.0
151,5.0
152,5.0
153,5.0
154,5.0
155,5.0
156,4.0
157,3.0
158,2.0
159,1.0
160,1.0
161,1.0
162,1.0
163,1.0
164,1.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
