,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,1.0
76,1.0
77,2.0
78,4.0
79,5.0
80,6.0
81,8.0
82,8.0
83,10.0
84,10.0
85,10.0
86,10.0
87,13.0
88,14.0
89,13.0
90,13.0
91,12.0
92,13.0
93,13.0
94,14.0
95,15.0
96,15.0
97,16.0
98,16.0
99,15.0
100,15.0
101,15.0
102,13.0
103,14.0
104,11.0
105,11.0
106,10.0
107,10.0
108,9.0
109,9.0
110,8.0
111,7.0
112,7.0
113,8.0
114,6.0
115,7.0
116,7.0
117,9.0
118,10.0
119,12.0
120,13.0
121,14.0
122,12.0
123,17.0
124,16.0
125,17.0
126,16.0
127,15.0
128,17.0
129,21.0
130,21.0
131,21.0
132,19.0
133,18.0
134,16.0
135,16.0
136,14.0
137,13.0
138,11.0
139,10.0
140,8.0
141,6.0
142,7.0
143,5.0
144,8.0
145,8.0
146,7.0
147,10.0
148,11.0
149,11.0
150,11.0
151,12.0
152,12.0
153,11.0
154,10.0
155,10.0
156,9.0
157,7.0
158,5.0
159,2.0
160,2.0
161,1.0
162,1.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,1.0
207,2.0
208,2.0
209,2.0
210,2.0
211,2.0
212,2.0
213,2.0
214,2.0
215,2.0
216,2.0
217,2.0
218,2.0
219,1.0
220,1.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
