,transmission_time,incubation_time,infection_time,disease_state
0,9848,452,9648,State.EXPOSED
1,10849,487,10512,State.EXPOSED
2,10889,447,10512,State.EXPOSED
3,11190,576,10800,State.EXPOSED
4,11248,222,11088,State.EXPOSED
5,11264,0,10701,State.MILD
6,11329,510,11190,State.EXPOSED
7,11377,740,11248,State.EXPOSED
8,11377,1157,11232,State.EXPOSED
9,11416,701,11248,State.EXPOSED
10,11488,351,11190,State.EXPOSED
11,11523,1011,11232,State.EXPOSED
12,11547,836,11377,State.EXPOSED
13,11574,828,11232,State.EXPOSED
14,11584,533,11248,State.EXPOSED
15,11617,222,11190,State.EXPOSED
16,11689,845,11232,State.EXPOSED
17,11705,168,11523,State.EXPOSED
18,11712,621,11488,State.EXPOSED
19,11739,,11376,State.ASYMPTOMATIC
20,11776,557,11488,State.EXPOSED
21,11786,,11547,State.ASYMPTOMATIC
22,11808,525,11488,State.EXPOSED
23,11817,56,11523,State.EXPOSED
24,11832,501,11488,State.EXPOSED
25,11834,549,11377,State.EXPOSED
26,11834,700,11232,State.EXPOSED
27,11880,430,11664,State.EXPOSED
28,11881,429,11664,State.EXPOSED
29,11904,937,11776,State.EXPOSED
30,11904,942,11689,State.EXPOSED
31,11920,618,11520,State.EXPOSED
32,11933,599,11520,State.EXPOSED
33,11977,,11416,State.ASYMPTOMATIC
34,11980,688,11808,State.EXPOSED
35,11994,176,11584,State.EXPOSED
36,12009,302,11712,State.EXPOSED
37,12016,295,11712,State.EXPOSED
38,12032,0,11482,State.MILD
39,12040,270,11664,State.EXPOSED
40,12040,806,11689,State.EXPOSED
41,12041,869,11952,State.EXPOSED
42,12051,481,11520,State.EXPOSED
43,12053,479,11520,State.EXPOSED
44,12064,810,11808,State.EXPOSED
45,12066,1040,11933,State.EXPOSED
46,12074,,11834,State.ASYMPTOMATIC
47,12096,0,11481,State.MILD
48,12105,520,11832,State.EXPOSED
49,12112,1119,11817,State.EXPOSED
50,12114,992,11933,State.EXPOSED
51,12126,,11808,State.ASYMPTOMATIC
52,12138,968,11933,State.EXPOSED
53,12145,169,11739,State.EXPOSED
54,12146,102,11881,State.EXPOSED
55,12153,670,12051,State.EXPOSED
56,12168,0,11832,State.MILD
57,12184,0,11832,State.MILD
58,12192,597,11904,State.EXPOSED
59,12209,665,11808,State.EXPOSED
60,12209,259,12041,State.EXPOSED
61,12226,22,11881,State.EXPOSED
62,12240,348,12064,State.EXPOSED
63,12242,604,11689,State.EXPOSED
64,12243,580,12051,State.EXPOSED
65,12256,494,12016,State.EXPOSED
66,12265,438,11920,State.EXPOSED
67,12267,201,12041,State.EXPOSED
68,12304,,11881,State.MILD
69,12313,918,11817,State.EXPOSED
70,12314,297,12146,State.EXPOSED
71,12330,,11994,State.ASYMPTOMATIC
72,12336,,11881,State.MILD
73,12337,452,11904,State.EXPOSED
74,12337,537,11808,State.EXPOSED
75,12344,406,12016,State.EXPOSED
76,12345,327,12209,State.EXPOSED
77,12352,438,12112,State.EXPOSED
78,12360,652,11904,State.EXPOSED
79,12385,,12053,State.ASYMPTOMATIC
80,12386,404,12265,State.EXPOSED
81,12386,,12009,State.ASYMPTOMATIC
82,12390,220,12242,State.EXPOSED
83,12410,340,12016,State.EXPOSED
84,12432,,11881,State.MILD
85,12437,637,12314,State.EXPOSED
86,12440,470,11952,State.EXPOSED
87,12473,,12040,State.ASYMPTOMATIC
88,12473,758,11817,State.EXPOSED
89,12474,378,12138,State.EXPOSED
90,12474,436,11952,State.EXPOSED
91,12480,16,12096,State.EXPOSED
92,12481,15,12096,State.EXPOSED
93,12483,196,12096,State.EXPOSED
94,12498,174,12209,State.EXPOSED
95,12504,370,11808,State.EXPOSED
96,12528,,12256,State.ASYMPTOMATIC
97,12528,223,12360,State.EXPOSED
98,12530,544,12314,State.EXPOSED
99,12531,414,12126,State.EXPOSED
100,12552,,12256,State.ASYMPTOMATIC
101,12568,,12041,State.MILD
102,12576,276,12138,State.EXPOSED
103,12577,685,12209,State.EXPOSED
104,12578,392,12153,State.EXPOSED
105,12585,267,12138,State.EXPOSED
106,12586,1092,12390,State.EXPOSED
107,12593,481,12314,State.EXPOSED
108,12624,563,12192,State.EXPOSED
109,12632,555,12192,State.EXPOSED
110,12634,1044,12390,State.EXPOSED
111,12640,462,12337,State.EXPOSED
112,12641,109,12016,State.EXPOSED
113,12653,1025,12390,State.EXPOSED
114,12654,157,12226,State.EXPOSED
115,12656,531,12192,State.EXPOSED
116,12665,743,12481,State.EXPOSED
117,12665,195,12386,State.EXPOSED
118,12675,537,12410,State.EXPOSED
119,12680,61,12240,State.EXPOSED
120,12681,60,12240,State.EXPOSED
121,12699,246,12126,State.EXPOSED
122,12720,542,12209,State.EXPOSED
123,12721,139,12386,State.EXPOSED
124,12728,,12624,State.ASYMPTOMATIC
125,12729,123,12138,State.EXPOSED
126,12737,342,12473,State.EXPOSED
127,12744,178,12632,State.EXPOSED
128,12744,7,12360,State.EXPOSED
129,12745,329,12314,State.EXPOSED
130,12774,455,12240,State.EXPOSED
131,12776,,12531,State.ASYMPTOMATIC
132,12800,679,12680,State.EXPOSED
133,12801,947,12352,State.EXPOSED
134,12817,128,12126,State.EXPOSED
135,12825,254,12473,State.EXPOSED
136,12825,527,12528,State.EXPOSED
137,12832,0,12413,State.MILD
138,12832,157,12576,State.EXPOSED
139,12848,12,12386,State.EXPOSED
140,12857,,12531,State.ASYMPTOMATIC
141,12864,125,12576,State.EXPOSED
142,12868,,12437,State.ASYMPTOMATIC
143,12872,0,12413,State.MILD
144,12880,,12531,State.ASYMPTOMATIC
145,12888,0,12413,State.MILD
146,12888,535,12675,State.EXPOSED
147,12892,,12729,State.ASYMPTOMATIC
148,12897,182,12473,State.EXPOSED
149,12905,841,12728,State.EXPOSED
150,12906,,12480,State.SEVERE
151,12912,,12528,State.ASYMPTOMATIC
152,12928,712,12776,State.EXPOSED
153,12929,,12585,State.ASYMPTOMATIC
154,12937,392,12665,State.EXPOSED
155,12945,695,12776,State.EXPOSED
156,12952,440,12640,State.EXPOSED
157,12953,518,12665,State.EXPOSED
158,12984,,12672,State.ASYMPTOMATIC
159,12992,1111,12952,State.EXPOSED
160,13008,387,12737,State.EXPOSED
