,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,,1,1,0
1,0,,0,0
2,,0,0,0
3,0,,0,0
4,1,,1,0
5,,0,0,0
6,1,,1,0
7,2,,2,0
8,2,,2,0
9,1,,1,0
10,2,,2,0
11,0,,0,0
12,,0,0,0
13,2,,2,0
14,1,,0,1
15,0,,0,0
16,,0,0,0
17,0,,0,0
18,1,,1,0
19,0,,0,0
20,0,,0,0
21,1,,1,0
22,0,,0,0
23,,0,0,0
24,0,,0,0
25,2,,2,0
26,2,,2,0
27,0,,0,0
28,1,,1,0
29,,1,0,1
30,0,,0,0
31,,0,0,0
32,0,,0,0
33,0,,0,0
34,0,,0,0
35,0,,0,0
36,0,,0,0
37,1,,0,1
38,0,,0,0
39,1,,1,0
40,0,,0,0
41,0,,0,0
42,,0,0,0
43,0,,0,0
44,1,,1,0
45,,0,0,0
46,0,,0,0
47,0,,0,0
48,0,,0,0
49,0,,0,0
50,2,,2,0
51,,2,1,1
52,1,,1,0
53,0,,0,0
54,0,,0,0
55,,0,0,0
56,,0,0,0
57,1,,0,1
58,1,,0,1
59,0,,0,0
60,,0,0,0
61,0,,0,0
62,,0,0,0
63,2,,2,0
64,,0,0,0
65,0,,0,0
66,1,,1,0
67,,0,0,0
68,0,,0,0
69,,0,0,0
70,0,,0,0
71,,0,0,0
72,0,,0,0
73,0,,0,0
74,0,,0,0
75,3,,3,0
76,1,,1,0
77,0,,0,0
78,,0,0,0
79,0,,0,0
80,0,,0,0
81,,1,1,0
82,0,,0,0
83,1,,1,0
84,,0,0,0
85,2,,2,0
86,0,,0,0
87,1,,1,0
88,,0,0,0
89,,0,0,0
90,0,,0,0
91,,0,0,0
92,1,,0,1
93,0,,0,0
94,3,,3,0
95,3,,2,1
96,0,,0,0
97,0,,0,0
98,1,,1,0
99,0,,0,0
100,1,,1,0
101,0,,0,0
102,0,,0,0
103,1,,0,1
104,0,,0,0
105,1,,1,0
106,,0,0,0
107,0,,0,0
108,0,,0,0
109,0,,0,0
110,0,,0,0
111,0,,0,0
112,0,,0,0
113,0,,0,0
114,0,,0,0
115,0,,0,0
116,0,,0,0
117,0,,0,0
118,0,,0,0
119,0,,0,0
120,0,,0,0
121,0,,0,0
122,4,,4,0
123,0,,0,0
124,1,,1,0
125,0,,0,0
126,0,,0,0
127,0,,0,0
128,3,,2,1
129,0,,0,0
130,,0,0,0
131,0,,0,0
132,0,,0,0
133,0,,0,0
134,0,,0,0
135,0,,0,0
136,0,,0,0
137,0,,0,0
138,,0,0,0
139,,0,0,0
140,,0,0,0
141,,1,1,0
142,,0,0,0
143,1,,1,0
144,1,,1,0
145,,0,0,0
146,0,,0,0
147,0,,0,0
148,0,,0,0
149,0,,0,0
150,0,,0,0
151,0,,0,0
152,1,,1,0
153,0,,0,0
154,0,,0,0
155,0,,0,0
156,4,,4,0
157,0,,0,0
158,0,,0,0
159,3,,3,0
160,0,,0,0
161,,1,1,0
162,0,,0,0
163,2,,2,0
164,1,,1,0
165,,0,0,0
166,0,,0,0
167,0,,0,0
168,,1,0,1
169,3,,3,0
170,,0,0,0
171,0,,0,0
172,1,,1,0
173,0,,0,0
174,0,,0,0
175,,2,2,0
176,,2,1,1
177,0,,0,0
178,3,,3,0
179,,0,0,0
180,,0,0,0
181,0,,0,0
182,0,,0,0
183,0,,0,0
184,,0,0,0
185,,0,0,0
