,transmission_time,incubation_time,infection_time,disease_state
0,9444,37,8928,State.EXPOSED
1,10082,,9648,State.ASYMPTOMATIC
2,10361,746,10082,State.EXPOSED
3,10443,664,10082,State.EXPOSED
4,10614,755,10361,State.EXPOSED
5,10625,744,10361,State.EXPOSED
6,10721,524,10224,State.EXPOSED
7,10809,288,10625,State.EXPOSED
8,10825,272,10625,State.EXPOSED
9,10897,472,10361,State.EXPOSED
10,10953,734,10721,State.EXPOSED
11,11025,72,10625,State.EXPOSED
12,11067,30,10625,State.EXPOSED
13,11248,144,10897,State.EXPOSED
14,11313,369,11025,State.EXPOSED
15,11377,,11248,State.ASYMPTOMATIC
16,11473,675,11040,State.EXPOSED
17,11526,,11232,State.ASYMPTOMATIC
18,11529,,11248,State.ASYMPTOMATIC
19,11641,667,11377,State.EXPOSED
20,11689,459,11040,State.EXPOSED
21,11694,1011,11520,State.EXPOSED
22,11697,,11232,State.ASYMPTOMATIC
23,11706,999,11520,State.EXPOSED
24,11810,895,11520,State.EXPOSED
25,11810,734,11520,State.EXPOSED
26,11824,881,11520,State.EXPOSED
27,11824,720,11520,State.EXPOSED
28,11826,,11520,State.ASYMPTOMATIC
29,11841,864,11520,State.EXPOSED
30,11856,864,11664,State.EXPOSED
31,11929,,11697,State.ASYMPTOMATIC
32,11931,,11697,State.ASYMPTOMATIC
33,11940,805,11520,State.EXPOSED
34,11952,,11808,State.ASYMPTOMATIC
35,11962,743,11520,State.EXPOSED
36,11968,521,11824,State.EXPOSED
37,11976,513,11824,State.EXPOSED
38,11978,914,11810,State.EXPOSED
39,11979,741,11529,State.EXPOSED
40,11993,378,11641,State.EXPOSED
41,12000,0,11337,State.SEVERE
42,12001,361,11808,State.EXPOSED
43,12003,,11810,State.ASYMPTOMATIC
44,12008,326,11824,State.EXPOSED
45,12018,,11810,State.ASYMPTOMATIC
46,12018,344,11808,State.EXPOSED
47,12026,728,11841,State.EXPOSED
48,12066,,11810,State.ASYMPTOMATIC
49,12098,656,11841,State.EXPOSED
50,12098,171,11979,State.EXPOSED
51,12121,507,11921,State.EXPOSED
52,12145,874,12003,State.EXPOSED
53,12156,173,11952,State.EXPOSED
54,12185,177,11808,State.EXPOSED
55,12192,590,12066,State.EXPOSED
56,12200,428,11921,State.EXPOSED
57,12200,725,11826,State.EXPOSED
58,12208,546,11841,State.EXPOSED
59,12218,536,11841,State.EXPOSED
60,12228,484,12096,State.EXPOSED
61,12258,,11808,State.ASYMPTOMATIC
62,12264,,11968,State.ASYMPTOMATIC
63,12273,,12018,State.ASYMPTOMATIC
64,12296,159,12008,State.EXPOSED
65,12305,,12018,State.ASYMPTOMATIC
66,12305,,11978,State.ASYMPTOMATIC
67,12312,,11952,State.ASYMPTOMATIC
68,12345,547,11810,State.EXPOSED
69,12360,422,12066,State.EXPOSED
70,12456,,11978,State.ASYMPTOMATIC
71,12457,258,12096,State.EXPOSED
72,12468,,11978,State.ASYMPTOMATIC
73,12480,359,11952,State.EXPOSED
74,12496,874,12480,State.EXPOSED
75,12512,,12200,State.ASYMPTOMATIC
76,12537,0,12274,State.SEVERE
77,12554,89,12098,State.EXPOSED
78,12578,,12305,State.ASYMPTOMATIC
79,12600,594,12345,State.EXPOSED
80,12625,269,12384,State.EXPOSED
81,12652,127,12296,State.EXPOSED
