,Baseline,Baseline_ci_lower,Baseline_ci_upper,No HCW ward change,No HCW ward change_ci_lower,No HCW ward change_ci_upper,PPE everywhere,PPE everywhere_ci_lower,PPE everywhere_ci_upper,Screening 3 days perf sens,Screening 3 days perf sens_ci_lower,Screening 3 days perf sens_ci_upper,Screening 3 days,Screening 3 days_ci_lower,Screening 3 days_ci_upper,Screening 7 days,Screening 7 days_ci_lower,Screening 7 days_ci_upper,Cont Trace 7 perf sens,Cont Trace 7 perf sens_ci_lower,Cont Trace 7 perf sens_ci_upper,Cont Trace 2,Cont Trace 2_ci_lower,Cont Trace 2_ci_upper,Cont Trace 7,Cont Trace 7_ci_lower,Cont Trace 7_ci_upper
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,3.9215686274509e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,4.1493775933609e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,8.064516129032201e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1666666666666e-05,0.0,0.0,4e-05,0.0,0.0
58,0.0,0.0,0.0,4.1666666666666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9840637450199e-05,0.0,0.0,0.0,0.0,0.0,8.4388185654008e-05,0.0,0.0,7.7973005836575e-05,0.0,0.0
59,0.0,0.0,0.0,8.316907009717399e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18410041841e-05,0.0,0.0,0.0,0.0,0.0,8.8105726872246e-05,0.0,0.0,0.0001648882932704,0.0,0.0
60,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001593700787401,0.0,0.0,0.0,0.0,0.0,4.0322580645161006e-05,0.0,0.0,0.0001991547131147,0.0,0.0
61,9.0207232832181e-05,0.0,0.0,4.0816326530612e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002397587597209,0.0,0.0020916334661354,4.5662100456621e-05,0.0,0.0,0.0001281085471042,0.0,0.0021874999999999,0.0002469898116702,0.0,0.0
62,0.0003980228378901,0.0,0.0044054801407741,8.116883116883e-05,0.0,0.0,3.937007874015701e-05,0.0,0.0,0.0001335335018963,0.0,0.0021874999999999,0.0001313140640871,0.0,0.0,0.0003606458119392,0.0,0.0042490172034478,0.0004418135885524,0.0,0.0067949459876542,0.0002929016548111,0.0,0.0042563016079964,0.0004192533656612,0.0,0.0045529715762273
63,0.0006348448099042,0.0,0.0084980344068957,0.0002940211893456,0.0,0.0061812720608199,0.0003352816317155,0.0,0.0044105371459631,0.0001368223958223,0.0,0.0022532188841201,0.0007613760119396,0.0,0.0084956183057448,0.000701181598189,0.0,0.0086227077643386,0.000657509107371,0.0,0.0048198857302117,0.0008583338887159,0.0,0.0047181986071244,0.0005961534404838,0.0,0.0083238223697862
64,0.0013171542954116,0.0,0.0088963963963963,0.0006666375779256,0.0,0.0081163594470045,0.0006299136279397,0.0,0.0047420086708448,0.0003935742251193,0.0,0.0045871702987624,0.0009027523357229,0.0,0.0084193046919163,0.0008627077390462,0.0,0.0089512637899734,0.0011542916774921,0.0,0.0088359716157204,0.0011996431149721,0.0,0.0086294087136928,0.0011396843534626,0.0,0.0085071261049972
65,0.0022392798327899,0.0,0.0162776412776412,0.0014921888653628,0.0,0.0090141557128412,0.0008467272595884,0.0,0.0076523767862349,0.0013616800874939,0.0,0.0106501057082451,0.001590632400834,0.0,0.0091823634641691,0.0012065142121683,0.0,0.0089733534439416,0.0019683145930626,0.0,0.0126079127164874,0.0017789438561054,0.0,0.0090833333333332,0.0019696721076592,0.0,0.0135510029876226
66,0.003336782423222,0.0,0.0172613737734165,0.0024321750088474,0.0,0.0140183752417794,0.0014204658862455,0.0,0.0094503439524476,0.0011958300853868,0.0,0.0093509783368273,0.0025269163148929,0.0,0.0127147858874225,0.0021495573198935,0.0,0.0133494042561599,0.0021947153546883,0.0,0.012856317411402,0.0024577747052389,0.0,0.0112488870001618,0.0025821473459905,0.0,0.0146650809083963
67,0.0041605464179794,0.0,0.0185558514010396,0.0036080537054479,0.0,0.0172244567831066,0.0023191251961935,0.0,0.0132955280014102,0.0012410334014751,0.0,0.0082921683647215,0.0030592649369114,0.0,0.0155571835894185,0.0029894755273162,0.0,0.0126463173853258,0.0031344817521908,0.0,0.0131266100562922,0.0036167667556073,0.0,0.0179025275799469,0.0037222892557853,0.0,0.0190691883873701
68,0.0048736445316137,0.0,0.0217834546881974,0.0049103991591634,0.0,0.0214698160320199,0.0030778065655665,0.0,0.0148418951003668,0.0021113983039773,0.0,0.0127606891574958,0.0043240609022376,0.0,0.0179223744292237,0.0047426560241394,0.0,0.0189359759372649,0.0041996892461782,0.0,0.0170686017750617,0.0046671371993269,0.0,0.0229663727524203,0.0049658316043367,0.0,0.0227083333333332
69,0.0062687128304328,0.0,0.0236725766671319,0.0067207387076492,0.0,0.0273059607579006,0.0035436199239737,0.0,0.0174520532384179,0.001784991836133,0.0,0.0107206208425719,0.0046818689980924,0.0,0.0189547214722182,0.0064022054478543,0.0,0.0285500221083142,0.0049959713156818,0.0,0.0195805486661996,0.0061478584700376,0.0,0.0256856307250854,0.0059122786752447,0.0,0.0245596693026599
70,0.0083320462672506,0.0,0.0292386831275719,0.0083728213081689,0.0,0.0334341117597997,0.0037604049134717,0.0,0.0146124893977946,0.0023446564342836,0.0,0.0152884396138936,0.0063058291696427,0.0,0.0245001162520343,0.0075526231506487,0.0,0.0253789320142059,0.0056056842825225,0.0,0.0225760262524967,0.0072394664056089,0.0,0.0278808739898233,0.007771149765478,0.0,0.0281169485829505
71,0.0112844948588183,0.0,0.0346330532212884,0.0109315179592806,0.0,0.040829546393456,0.0046234919242141,0.0,0.0158835992023927,0.0040082616009092,0.0,0.0177450440528633,0.0088366998475175,0.0,0.0341759036144577,0.0092286386241288,0.0,0.0302282608695651,0.0076108410500795,0.0,0.0296757164404222,0.0095234864998044,0.0,0.0336603139013452,0.0093413815528867,0.0,0.0279721769413158
72,0.0132494393491025,0.0,0.0418411319306325,0.0143391909258065,0.0,0.0511574074074072,0.0053497922301869,0.0,0.0161762784925869,0.0033479391991804,0.0,0.0135819153510657,0.0108449045301751,0.0,0.0380316685665431,0.0119959721803701,0.0,0.0375823744769874,0.0088210831190915,0.0,0.0370811965811965,0.0113286947030638,0.0,0.04022190293742,0.0126083302380689,0.0,0.032
73,0.0162357755212094,0.0,0.0472554087361357,0.0182214263864687,0.0,0.0612434653553073,0.0072833310004081,0.0,0.0228030019930243,0.0036664074484056,0.0,0.0156674757281552,0.0135354132454027,0.0,0.0473712812010683,0.0146532014715748,0.0,0.0507173913043477,0.0108715250610481,0.0,0.0373175390580452,0.0140748787686905,0.0,0.0479898842423609,0.0149867432779694,0.0,0.0355855855855855
74,0.0204652737911226,0.0,0.0608116619260462,0.0222757712198982,0.0,0.0708241027913157,0.0088388021770821,0.0,0.0266175660792951,0.0057966041887507,0.0,0.0182359779133972,0.0176211874719476,0.0,0.0574015471167369,0.0182543972409147,0.0,0.0516547543730656,0.012848684988365,0.0,0.0381193455439359,0.017050533900188,0.0,0.051076923076923,0.0173168732534449,0.0,0.045754089007227
75,0.025034927849112,0.0,0.0637443438914026,0.0256398347150624,0.0,0.0829891304347825,0.0099680577419632,0.0,0.0330878875903531,0.0051099977989873,0.0,0.0171673819742489,0.0200317502923301,0.0017527675276752,0.0686793284691724,0.0219535203960131,0.0,0.0532692080727014,0.0146753035535254,0.0,0.0400096792035397,0.0204711992663881,0.0,0.0511128917378916,0.0196771020780498,0.0,0.0535358126721762
76,0.0293019222509112,0.0,0.077079002079002,0.0298301536938041,0.0039443994895894,0.0936994720343176,0.0111757264071014,0.0,0.0312565217391304,0.0064331645471115,0.0,0.0220766129032257,0.0238953161527956,0.0,0.0756871820237421,0.0255703889869542,0.0,0.0592356473373236,0.0182142600140401,0.0,0.0483335273348076,0.0239138381801092,0.0,0.0562938755749212,0.0217306487712419,0.001954732510288,0.0542533936651583
77,0.0350112171236078,0.0,0.0870615740463799,0.0328912929927935,0.0039750988142292,0.0913110478899951,0.0120928030008622,0.0,0.0329517055048969,0.0083425004735779,0.0,0.025979938763794,0.0282099638737198,0.0,0.0728253149703556,0.0277865914402775,0.0018700787401574,0.0656685318680579,0.0200632300261549,0.0038746995192307,0.0440095041520664,0.0265298816495477,0.00375874496502,0.0647886462882095,0.0243986590039388,0.0039975025614754,0.0563745019920318
78,0.0405104030348587,0.0018199233716474,0.0941305620608899,0.0370992355087048,0.0058246474555487,0.0876663470598931,0.0124566840332249,0.0,0.0327795358649788,0.0074002170226848,0.0,0.0243098360655737,0.0311723413327508,0.0040380658436213,0.0794292091836733,0.0324459829633732,0.0040808676529388,0.0736195006543843,0.0228553383134241,0.004394822445107,0.064131820028813,0.0297515420141574,0.0038746995192307,0.0685713141958774,0.027747075204079,0.00414743766359,0.0648549641148324
79,0.043795638199715,0.0037223193473192,0.0996434527118239,0.0416471831488522,0.0077350427350427,0.092035642570281,0.013870294504239,0.0,0.0330440996325029,0.0083480127511589,0.0,0.02789763346175,0.0343119527758189,0.0062164514725083,0.0929653582977506,0.0367368936925816,0.0062904846995755,0.0858961849936577,0.025227734332671,0.0038461538461538,0.0595365573280002,0.0326193457712535,0.004055710994075,0.0825269770879526,0.031326430860209,0.0043184362754244,0.0733811606571366
80,0.0500348125459087,0.0040461432506886,0.1047540355976434,0.047337963248702,0.0082118635489421,0.1035980424869313,0.0157616450336177,0.0,0.0421795415959252,0.0130607356527441,0.0,0.0428208702578909,0.0393751725875405,0.0066527777777777,0.0908028455284551,0.0423680980488628,0.0087858220211161,0.0997976061840245,0.0297738927403891,0.0040969562588187,0.0653051839464882,0.0367448602610555,0.0061092008011485,0.0835025198501011,0.033371824049983,0.0082093454790822,0.0705823293172689
81,0.056645033942431,0.0057361334046727,0.112488147735653,0.0538100235212355,0.0157749766573295,0.1121309906126481,0.017149564606946,0.0039277221913407,0.0419244728655373,0.0109986352798806,0.0,0.0371546423187029,0.0421837221871978,0.0064178364357643,0.0887369791666665,0.0466645747108942,0.0123211749188311,0.1059234417054725,0.0326739483209636,0.0076143790849672,0.0738303673938,0.0409484097294449,0.0093954164778788,0.0840389784946236,0.0361690572840293,0.0101873949579831,0.0729872600194637
82,0.0612579893260079,0.007810135290071,0.1216524216524215,0.0579279443081465,0.0158374376509708,0.1149865229110511,0.0169657758085621,0.0017992424242423,0.0378449721903416,0.012302884424382,0.0,0.0372645173820158,0.0482945362451025,0.0151515151515151,0.1063783906480535,0.0528094701485391,0.0160247747747747,0.1157662048318595,0.034852236016372,0.0077626294652293,0.0800576541577119,0.0451880893524635,0.0148070907194994,0.0874999999999998,0.0396114008681705,0.012018581081081,0.0702213192703379
83,0.0640866106262936,0.0166010498687663,0.1223284313725489,0.0621641915007884,0.0164326599326599,0.1221605847092227,0.0180175195564343,0.0017857142857142,0.0444186560565869,0.0169214040127766,0.0,0.0504596081588834,0.0550460073077483,0.0175402980071911,0.1116033568904592,0.0564669193656384,0.0144249311294765,0.1254522245509401,0.0381335913452018,0.0110226104830421,0.081830849341844,0.0465300710446709,0.015267175572519,0.096732516884006,0.0419420135971974,0.0149253731343283,0.0751320225557179
84,0.0702872527331148,0.020360791826309,0.1329740547123294,0.0673450952593268,0.0208671988388968,0.1229260869565217,0.0198477435746665,0.0017857142857142,0.0452499999999999,0.0137926498463959,0.0,0.0402147683397682,0.057503530142433,0.0227172930388737,0.1009210526315788,0.0580917990442621,0.0147723925089429,0.118641704627698,0.0398906752829851,0.0124150972522383,0.0874787640688043,0.0481058010539146,0.0152001619807936,0.0906172973475746,0.045124126455255,0.0172682030129124,0.0913758466306967
85,0.0772054703387699,0.0200894332452081,0.1310853596757851,0.0712909888440693,0.0201313651137594,0.1243825410964448,0.0201460448200374,0.0016323024054982,0.0476190476190476,0.0134643322607183,0.0,0.0369721197211971,0.0621182627970716,0.0232802715956242,0.1107529192635574,0.0651942788068489,0.0290447504302925,0.1269121942314711,0.0422987799981138,0.013156837877827,0.0830876068376067,0.0507111888860145,0.0168085407239818,0.1006264568764567,0.0465844296104827,0.0202029520295202,0.0979740259740259
86,0.0821765905184692,0.0269350649350648,0.1378311965811965,0.0750824802221763,0.0210947955390334,0.1192381084769751,0.0215835736466084,0.0035572246428208,0.0489411845856708,0.0184615664519182,0.0016379310344827,0.0438041958041957,0.0665225756213751,0.0240853658536585,0.1253359106529208,0.0693974592848047,0.028311864066964,0.1362499999999998,0.0439743885832108,0.0161519607843136,0.0772283171673415,0.052482447607452,0.0170342014570518,0.0957077092457714,0.0497081220521485,0.018543956043956,0.1028295454545454
87,0.0864930635031159,0.0355073835668307,0.1457295822717876,0.0773280097195307,0.0287589823266653,0.1333739092376288,0.0226897760058364,0.0037015437392795,0.0466911050689453,0.0150149807837648,0.0,0.0390878975265017,0.0683601946987839,0.0242657598156318,0.126376488095238,0.074478166248798,0.0269317975693814,0.1321142396427684,0.0459999892301794,0.0162925047892719,0.0832076520601699,0.0520188876614846,0.0219296486443125,0.1042497231450718,0.0504315893116526,0.020610119047619,0.1054663796637966
88,0.0930153590764321,0.0432836071069392,0.1593821320768607,0.0819656792289292,0.0376306777217014,0.1366926585676584,0.0230596470551899,0.0050792231024788,0.0464586937716262,0.0156955953618225,0.0,0.0362053851789825,0.0733625694586233,0.0252707581227436,0.1393450204818746,0.0809425771192235,0.0348188034418579,0.1311249999999998,0.0491446452197621,0.0168154761904761,0.0864610034094019,0.0549745380923016,0.0222913813851196,0.1038686140103655,0.0519034583152677,0.021903613472858,0.093464024850978
89,0.0949949518274863,0.0442120985810305,0.1644877675840977,0.0830615928393919,0.0406779661016949,0.1354184688581313,0.0238108546853382,0.006980214907044,0.0463483146067415,0.0188466460989681,0.0033485800875518,0.0454481792717086,0.0773338565083423,0.0331050590301492,0.1389775240089305,0.0826284261829635,0.0364020270270269,0.1419356684326761,0.0492005275953271,0.0170696197999951,0.0856841526045487,0.0556831661988088,0.0230182252499335,0.0963455149501661,0.0514741647203878,0.0128488451551182,0.0881150202256759
90,0.0996517075994208,0.0474129617724147,0.1703145112846475,0.0870459771912353,0.0380419798372112,0.1409989353579455,0.024274424631276,0.0066514879567461,0.0511746011964107,0.0158546405735957,0.0014984227129337,0.0388529623657757,0.0792786207452981,0.0349575292198967,0.1416102941176469,0.0879141759952374,0.0413765642775881,0.1467011128775833,0.0511584625899886,0.0251982053611994,0.0938633839318769,0.0571767831506078,0.0258697527314548,0.0960437710437709,0.0524216622516017,0.0234486880204708,0.0904803138474587
