,transmission_time,incubation_time,infection_time,disease_state
0,9657,,9360,State.ASYMPTOMATIC
1,9665,,9360,State.ASYMPTOMATIC
2,9849,451,9665,State.EXPOSED
3,9914,386,9665,State.EXPOSED
4,9977,323,9665,State.EXPOSED
5,10001,864,9849,State.EXPOSED
6,10272,593,9849,State.EXPOSED
7,10401,55,9977,State.EXPOSED
8,10425,832,10224,State.EXPOSED
9,10602,300,10224,State.EXPOSED
10,10712,640,10425,State.EXPOSED
11,10713,544,10224,State.EXPOSED
12,10736,616,10425,State.EXPOSED
13,10834,,10512,State.ASYMPTOMATIC
14,10953,129,10713,State.EXPOSED
15,11000,726,10736,State.EXPOSED
16,11073,230,10800,State.EXPOSED
17,11160,,10712,State.ASYMPTOMATIC
18,11186,1069,11073,State.EXPOSED
19,11409,,10713,State.SEVERE
20,11547,708,11073,State.EXPOSED
21,11728,213,11520,State.EXPOSED
22,11739,703,11520,State.EXPOSED
23,11741,48,11186,State.EXPOSED
24,11772,,11520,State.ASYMPTOMATIC
25,11841,0,11397,State.SEVERE
26,11976,151,11547,State.EXPOSED
27,12000,0,11397,State.SEVERE
28,12078,,11664,State.ASYMPTOMATIC
29,12081,855,11728,State.EXPOSED
30,12096,0,11637,State.MILD
31,12168,0,11637,State.MILD
32,12197,237,11741,State.EXPOSED
33,12202,232,11741,State.EXPOSED
34,12245,189,11741,State.EXPOSED
35,12344,738,11952,State.EXPOSED
36,12344,472,12096,State.EXPOSED
37,12416,0,12020,State.MILD
38,12425,261,11976,State.EXPOSED
39,12450,824,12081,State.EXPOSED
40,12456,666,12240,State.EXPOSED
41,12480,506,12266,State.EXPOSED
42,12528,0,12246,State.MILD
43,12528,0,12020,State.MILD
44,12536,345,12344,State.EXPOSED
45,12553,603,12240,State.EXPOSED
46,12584,0,12246,State.MILD
47,12584,297,12344,State.EXPOSED
48,12600,281,12344,State.EXPOSED
49,12624,,12480,State.ASYMPTOMATIC
50,12684,560,12416,State.EXPOSED
51,12696,0,12246,State.MILD
52,12697,459,12240,State.EXPOSED
53,12714,442,12240,State.EXPOSED
54,12721,716,12384,State.EXPOSED
55,12744,466,12584,State.EXPOSED
56,12770,1192,12528,State.EXPOSED
57,12809,,12480,State.ASYMPTOMATIC
58,12834,322,12240,State.EXPOSED
59,12848,0,12235,State.MILD
60,12873,,12553,State.ASYMPTOMATIC
61,12882,1368,12714,State.EXPOSED
62,12924,349,12672,State.EXPOSED
63,12940,1022,12528,State.EXPOSED
64,12985,,12553,State.ASYMPTOMATIC
65,13008,820,12744,State.EXPOSED
66,13009,530,12882,State.EXPOSED
67,13010,184,12809,State.EXPOSED
68,13057,461,12834,State.EXPOSED
69,13062,211,12672,State.EXPOSED
70,13064,209,12672,State.EXPOSED
71,13073,551,12816,State.EXPOSED
72,13080,121,12697,State.EXPOSED
73,13080,748,12744,State.EXPOSED
74,13105,413,12834,State.EXPOSED
75,13121,1136,13009,State.EXPOSED
76,13121,397,12834,State.EXPOSED
