,mean,median,ci_lower,ci_upper
76,4.99,4.0,0.0,15.0
77,5.93,5.0,0.0,16.0
78,7.2,6.0,1.0,19.450000000000003
79,8.75,8.0,1.0,22.0
80,10.46,9.0,1.5250000000000004,24.900000000000006
81,12.1,11.0,2.0,27.900000000000006
82,13.99,13.0,3.5250000000000004,30.450000000000003
83,16.23,15.0,4.525,34.0
84,18.76,16.0,7.0,37.35000000000001
85,21.68,19.0,9.05,41.250000000000014
86,24.82,22.0,10.0,47.70000000000002
87,27.94,25.0,11.525,52.900000000000006
88,31.26,29.0,14.0,55.35000000000001
89,34.9,31.0,15.525,63.45
90,38.26,35.0,17.575000000000003,70.25000000000001
91,42.16,39.0,19.525,77.80000000000001
92,45.82,41.0,23.1,82.25000000000001
93,49.85,45.0,25.1,86.60000000000002
94,53.72,50.0,28.525,90.25000000000001
95,57.73,54.0,32.525,94.45
96,61.81,57.0,33.525,99.45
97,65.38,62.0,35.525,103.9
98,69.5,67.0,37.525,111.0
99,73.15,72.0,40.05,113.45
100,76.88,75.0,42.575,117.45
101,80.41,79.0,44.1,121.35000000000001
102,83.67,83.0,47.05,123.80000000000001
103,86.9,86.0,49.0,126.45
104,90.13,90.13,51.0,129.35000000000002
105,92.85,93.0,54.1,133.25
106,95.65,96.0,55.1,138.15000000000003
107,98.09,98.0,56.150000000000006,142.05
108,100.86,101.0,58.150000000000006,144.05
109,103.55,104.0,59.625,146.25
110,105.94,108.0,62.150000000000006,148.8
111,108.25,110.0,64.15,152.9
112,110.41,112.0,65.575,156.45
113,112.39,115.0,67.0,158.25
114,114.12,116.0,69.0,161.45
115,115.77,118.0,71.0,163.35000000000002
116,117.43,119.0,72.525,166.45
117,118.82,120.0,74.0,168.0
118,120.35,121.0,76.0,168.45
119,121.53,122.0,76.0,170.45
120,122.72,123.0,77.05,171.9
121,123.74,124.0,79.0,172.45
122,125.03,125.0,80.0,174.0
123,125.73,126.0,80.0,174.0
124,126.56,126.56,81.0,174.0
125,127.39,128.0,82.05,175.0
126,128.37,129.0,82.575,176.0
127,129.08,129.08,83.05,176.0
128,129.86,130.0,83.05,176.45
129,130.55,130.55,83.575,177.45
130,131.28,131.0,84.05,178.45
131,131.77,132.0,86.575,179.0
132,132.42,133.0,86.575,180.0
133,133.0,134.0,86.575,180.9
134,133.64,135.0,87.575,182.35000000000002
135,134.06,135.0,88.05,183.45
136,134.42,135.0,88.05,184.35000000000002
137,134.86,135.0,88.525,185.35000000000002
138,135.21,135.21,88.525,185.35000000000002
139,135.54,135.54,88.525,185.9
140,135.83,136.0,89.0,185.9
141,136.07,136.07,89.0,186.35000000000002
142,136.39,137.0,89.525,186.9
143,136.73,139.0,90.05,187.45
144,136.98,139.0,90.05,188.0
145,137.3,139.0,90.05,188.0
146,137.55,139.0,90.05,188.45
147,137.87,139.0,90.05,188.45
148,138.1,139.0,90.05,189.0
149,138.29,139.0,90.525,189.0
150,138.47,139.0,90.525,189.0
151,138.7,139.0,90.525,189.45
152,138.88,139.0,90.525,190.0
153,139.07,139.07,91.0,190.0
154,139.3,139.3,92.525,190.0
155,139.48,139.48,93.05,190.0
156,139.59,139.59,93.05,190.45
157,139.7,139.7,93.05,190.45
158,139.8,139.8,93.575,190.45
159,139.95,139.95,94.525,190.45
160,140.08,140.08,94.525,190.45
161,140.14,140.14,95.0,190.45
162,140.25,140.25,95.525,190.45
163,140.34,140.34,96.05,190.45
164,140.43,140.43,96.05,190.45
165,140.49,140.49,96.05,190.45
166,140.56,140.56,96.05,190.45
167,140.61,141.0,96.05,190.45
168,140.64,141.0,96.05,190.45
169,140.67,141.0,96.05,190.45
170,140.71,141.0,96.05,190.45
171,140.76,141.0,96.05,190.45
172,140.8,141.0,96.05,190.45
173,140.85,141.0,96.05,190.45
174,140.89,141.0,96.05,190.45
175,140.95,141.0,96.05,190.45
176,141.0,141.0,96.05,190.45
177,141.05,141.0,96.05,190.45
178,141.1,141.0,96.05,190.45
179,141.14,141.0,96.05,190.9
180,141.22,141.22,96.05,190.9
181,141.25,141.25,96.05,190.9
182,141.28,141.28,96.05,191.45
183,141.33,141.33,96.05,191.45
184,141.37,141.37,96.05,191.45
185,141.49,141.49,96.05,192.45
186,141.51,141.51,96.05,192.45
187,141.59,141.59,96.05,192.9
188,141.65,141.65,96.05,192.9
189,141.75,141.75,96.05,192.9
190,141.82,141.82,96.05,192.9
191,141.92,142.0,96.05,193.35000000000002
192,142.03,142.0,96.05,193.35000000000002
193,142.1,142.0,96.05,193.35000000000002
194,142.18,142.0,96.05,193.35000000000002
195,142.27,142.0,96.05,193.35000000000002
196,142.4,142.0,96.05,193.35000000000002
197,142.43,142.0,96.05,193.35000000000002
198,142.51,142.0,96.05,193.35000000000002
199,142.53,142.0,96.05,193.35000000000002
200,142.61,142.0,96.575,193.35000000000002
201,142.69,142.0,96.575,193.35000000000002
202,142.71,142.0,96.575,193.35000000000002
203,142.79,142.0,96.575,193.35000000000002
204,142.86,142.0,97.1,193.35000000000002
205,142.93,142.0,97.1,193.35000000000002
206,142.98,142.0,97.575,193.35000000000002
207,143.1,142.0,97.575,193.35000000000002
208,143.2,142.0,98.625,193.35000000000002
209,143.28,142.0,98.625,193.35000000000002
210,143.3,142.0,98.625,193.35000000000002
211,143.39,142.0,99.1,193.35000000000002
212,143.47,142.0,99.575,193.35000000000002
213,143.57,142.0,100.05,193.35000000000002
214,143.67,142.0,100.05,193.35000000000002
215,143.8,142.0,100.05,193.35000000000002
216,143.91,142.0,100.05,193.35000000000002
217,144.02,143.0,102.575,193.35000000000002
218,144.16,144.0,102.575,193.35000000000002
219,144.26,144.0,102.575,193.35000000000002
220,144.34,144.0,102.575,193.35000000000002
221,144.48,144.0,103.525,193.35000000000002
222,144.6,144.0,104.525,193.8
223,144.66,144.0,104.525,193.8
224,144.77,144.0,105.05,193.8
225,144.88,144.0,105.525,193.8
226,144.99,144.0,105.525,193.8
227,145.1,145.0,105.525,194.25
228,145.2,145.0,105.525,194.25
229,145.36,145.0,105.525,194.25
230,145.53,145.0,105.525,194.25
231,145.69,145.0,105.525,194.25
232,145.8,145.0,105.525,194.25
233,145.94,145.0,106.0,194.25
234,146.17,145.0,106.525,194.25
235,146.37,145.0,107.05,194.25
236,146.58,145.0,107.05,194.25
237,146.66,145.0,107.05,194.25
238,146.73,146.0,107.05,194.25
