,Daily_absent_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,6.0
69,6.0
70,7.0
71,15.0
72,15.0
73,16.0
74,25.0
75,21.0
76,21.0
77,40.0
78,33.0
79,35.0
80,49.0
81,42.0
82,43.0
83,68.0
84,50.0
85,53.0
86,95.0
87,84.0
88,91.0
89,132.0
90,108.0
91,112.0
92,141.0
93,99.0
94,99.0
95,118.0
96,75.0
97,79.0
98,108.0
99,75.0
100,75.0
101,98.0
102,75.0
103,77.0
104,97.0
105,62.0
106,65.0
107,79.0
108,52.0
109,48.0
110,54.0
111,29.0
112,31.0
113,37.0
114,21.0
115,21.0
116,28.0
117,20.0
118,21.0
119,26.0
120,17.0
121,18.0
122,21.0
123,14.0
124,13.0
125,12.0
126,5.0
127,6.0
128,8.0
129,5.0
130,4.0
131,4.0
132,4.0
133,4.0
134,3.0
135,0.0
136,0.0
137,1.0
138,1.0
139,1.0
140,2.0
141,3.0
142,3.0
143,3.0
144,3.0
145,3.0
146,4.0
147,3.0
148,2.0
149,2.0
150,2.0
151,1.0
152,1.0
153,0.0
154,0.0
155,1.0
156,1.0
157,1.0
158,1.0
159,1.0
160,1.0
161,1.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,1.0
189,1.0
190,1.0
191,1.0
192,1.0
193,1.0
194,1.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,2.0
228,2.0
229,2.0
230,2.0
231,2.0
232,2.0
233,2.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
