,susceptible,exposed,mild,severe,recovered,asymptomatic
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.02
63,0.0,0.01,0.0,0.0,0.0,0.01
64,0.0,0.06,0.0,0.0,0.0,0.03
65,0.0,0.12,0.0,0.0,0.0,0.05
66,0.0,0.23,0.0,0.0,0.0,0.05
67,0.0,0.34,0.0,0.01,0.0,0.05
68,0.0,0.48,0.0,0.01,0.0,0.08
69,0.0,0.45,0.03,0.01,0.0,0.06
70,0.0,0.62,0.04,0.01,0.0,0.13
71,0.0,0.77,0.07,0.02,0.0,0.22
72,0.0,0.81,0.09,0.03,0.0,0.22
73,0.0,0.94,0.13,0.05,0.0,0.31
74,0.0,1.13,0.23,0.05,0.0,0.36
75,0.0,1.32,0.26,0.08,0.0,0.32
76,0.0,1.49,0.33,0.1,0.0,0.48
77,0.0,1.49,0.44,0.13,0.0,0.5
78,0.0,1.69,0.45,0.15,0.01,0.61
79,0.0,2.01,0.46,0.18,0.03,0.64
80,0.0,2.41,0.49,0.2,0.03,0.6
81,0.0,2.5,0.49,0.25,0.05,0.69
82,0.0,2.55,0.52,0.3,0.06,0.77
83,0.0,2.98,0.7,0.3,0.07,1.01
84,0.0,3.05,0.78,0.39,0.09,0.97
85,0.0,3.45,0.9,0.45,0.04,1.17
86,0.0,3.76,1.05,0.51,0.05,1.28
87,0.0,3.97,0.99,0.58,0.07,1.41
88,0.0,4.37,1.07,0.64,0.1,1.47
89,0.0,4.63,1.11,0.68,0.11,1.39
90,0.0,4.39,1.21,0.71,0.18,1.38
91,0.0,4.42,1.37,0.8,0.18,1.39
92,0.0,4.38,1.54,0.87,0.21,1.54
93,0.0,4.18,1.54,0.97,0.21,1.42
94,0.0,3.93,1.56,1.06,0.18,1.4
