,susceptible,exposed,mild,severe,recovered,asymptomatic
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.01,0.0,0.0,0.0,0.0
58,0.0,0.01,0.0,0.0,0.0,0.0
59,0.0,0.03,0.0,0.0,0.0,0.0
60,0.0,0.09,0.0,0.0,0.0,0.02
61,0.0,0.13,0.0,0.0,0.0,0.02
62,0.0,0.09,0.02,0.05,0.0,0.03
63,0.0,0.13,0.02,0.05,0.0,0.04
64,0.0,0.18,0.02,0.05,0.0,0.07
65,0.0,0.25,0.05,0.05,0.0,0.14
66,0.0,0.38,0.07,0.05,0.0,0.16
67,0.0,0.57,0.12,0.06,0.0,0.22
68,0.0,0.73,0.13,0.07,0.0,0.33
69,0.0,0.67,0.37,0.08,0.08,0.44
70,0.0,1.0,0.45,0.09,0.08,0.61
71,0.0,1.5,0.5,0.09,0.08,0.77
72,0.0,2.01,0.54,0.13,0.11,1.01
73,0.0,2.48,0.61,0.19,0.13,1.32
74,0.0,2.89,0.8,0.27,0.2,1.8
75,0.0,3.41,1.12,0.34,0.22,2.23
76,0.0,2.77,2.37,0.63,0.67,2.62
77,0.0,3.93,2.45,0.67,0.76,3.21
78,0.0,5.28,2.66,0.7,0.81,4.06
79,0.0,6.51,3.1,0.69,0.96,4.92
80,0.0,8.01,3.53,0.82,1.12,5.69
81,0.0,9.53,4.0,0.96,1.5,6.83
82,0.0,10.98,4.76,1.15,1.99,7.84
83,0.0,7.59,8.04,2.14,4.93,8.08
84,0.0,10.22,8.39,2.23,5.16,9.2
85,0.0,12.43,8.87,2.39,5.46,10.73
86,0.0,14.48,9.7,2.57,6.02,12.25
87,0.0,16.59,10.58,2.72,6.86,13.78
88,0.0,18.43,11.74,3.04,8.14,15.33
89,0.0,20.45,12.75,3.33,9.83,17.01
90,0.0,13.21,17.6,4.44,19.63,15.46
91,0.0,16.72,17.97,4.48,20.33,17.16
92,0.0,19.13,18.58,4.79,21.31,19.12
93,0.0,20.64,19.58,5.02,23.06,20.92
94,0.0,21.89,20.41,5.42,25.07,22.52
