,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,2
73,2
74,3
75,3
76,3
77,3
78,5
79,6
80,7
81,9
82,11
83,14
84,19
85,26
86,33
87,40
88,47
89,57
90,67
91,76
92,88
93,99
94,112
95,118
96,137
97,145
98,152
99,157
100,163
101,168
102,171
103,178
104,185
105,189
106,190
107,194
108,196
109,196
110,197
111,198
112,198
113,198
114,198
115,198
116,198
117,199
118,200
119,201
120,203
121,203
122,203
123,204
124,205
125,205
126,205
127,205
128,205
129,205
130,205
131,205
132,205
133,205
134,205
135,205
136,205
137,205
138,205
139,205
140,206
141,206
142,206
143,206
144,206
145,208
146,210
147,212
148,214
149,214
150,214
151,214
152,214
153,214
154,214
155,214
156,214
157,214
158,214
159,214
160,214
161,214
162,214
163,214
164,214
165,214
166,214
167,214
168,214
169,214
170,214
171,214
172,214
173,214
174,214
175,214
176,214
177,214
178,214
179,214
180,214
181,214
182,214
183,214
184,214
185,214
186,214
187,214
188,214
189,214
190,214
191,214
192,214
193,214
194,214
195,214
196,214
197,214
198,214
199,214
200,214
201,214
202,214
203,214
204,214
205,214
206,214
207,214
208,214
209,214
210,214
211,214
212,214
213,214
214,214
215,214
216,214
217,214
218,214
219,214
220,214
221,214
222,214
223,214
224,214
225,214
226,214
227,214
228,214
229,214
230,214
231,214
232,214
233,214
234,214
235,214
236,214
237,214
238,214
