,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,,0,0,0
1,0,,0,0
2,0,,0,0
3,0,,0,0
4,1,,0,1
5,1,,0,1
6,2,,1,1
7,0,,0,0
8,1,,0,1
9,0,,0,0
10,,0,0,0
11,0,,0,0
12,0,,0,0
13,,0,0,0
14,1,,1,0
15,0,,0,0
16,0,,0,0
17,1,,0,1
18,0,,0,0
19,0,,0,0
20,0,,0,0
21,1,,0,1
22,,1,0,1
23,0,,0,0
24,0,,0,0
25,2,,1,1
26,,0,0,0
27,0,,0,0
28,0,,0,0
29,0,,0,0
30,0,,0,0
31,0,,0,0
32,2,,0,2
33,1,,0,1
34,1,,0,1
35,0,,0,0
36,0,,0,0
37,0,,0,0
38,,1,0,1
39,0,,0,0
40,1,,1,0
41,1,,0,1
42,0,,0,0
43,0,,0,0
44,0,,0,0
45,1,,1,0
46,0,,0,0
47,0,,0,0
48,0,,0,0
49,0,,0,0
50,0,,0,0
51,0,,0,0
52,0,,0,0
53,1,,0,1
54,0,,0,0
55,,0,0,0
56,0,,0,0
57,0,,0,0
58,,0,0,0
59,0,,0,0
60,0,,0,0
61,,0,0,0
62,0,,0,0
63,0,,0,0
64,1,,0,1
65,0,,0,0
66,1,,0,1
67,0,,0,0
68,,0,0,0
69,0,,0,0
70,1,,0,1
71,0,,0,0
72,0,,0,0
73,,0,0,0
74,0,,0,0
75,0,,0,0
76,0,,0,0
77,,0,0,0
78,0,,0,0
79,,0,0,0
80,0,,0,0
81,0,,0,0
82,0,,0,0
83,1,,0,1
84,0,,0,0
85,0,,0,0
86,0,,0,0
87,,1,0,1
88,,0,0,0
89,0,,0,0
90,,0,0,0
91,1,,0,1
92,,0,0,0
93,1,,0,1
94,0,,0,0
95,0,,0,0
96,0,,0,0
97,,0,0,0
98,0,,0,0
99,1,,0,1
100,0,,0,0
101,,0,0,0
102,0,,0,0
103,,0,0,0
104,0,,0,0
105,0,,0,0
106,1,,1,0
107,0,,0,0
108,1,,0,1
109,0,,0,0
110,,0,0,0
111,,0,0,0
112,0,,0,0
113,,0,0,0
114,1,,0,1
115,0,,0,0
116,1,,0,1
117,0,,0,0
118,,1,0,1
119,0,,0,0
120,1,,0,1
121,,0,0,0
122,1,,0,1
123,1,,1,0
124,0,,0,0
125,0,,0,0
126,0,,0,0
127,0,,0,0
128,2,,0,2
129,0,,0,0
130,0,,0,0
131,0,,0,0
132,,1,0,1
133,1,,0,1
134,0,,0,0
135,0,,0,0
136,,1,0,1
137,0,,0,0
138,0,,0,0
139,0,,0,0
140,1,,0,1
141,,0,0,0
142,0,,0,0
143,0,,0,0
144,0,,0,0
145,,0,0,0
146,0,,0,0
147,,0,0,0
148,,0,0,0
149,1,,1,0
150,1,,1,0
151,2,,1,1
152,1,,0,1
153,2,,1,1
154,0,,0,0
155,0,,0,0
156,0,,0,0
157,1,,0,1
158,,0,0,0
159,1,,1,0
160,,0,0,0
161,0,,0,0
162,0,,0,0
163,0,,0,0
164,0,,0,0
165,0,,0,0
166,0,,0,0
167,0,,0,0
168,0,,0,0
169,0,,0,0
170,1,,0,1
171,0,,0,0
172,0,,0,0
173,0,,0,0
174,0,,0,0
175,1,,0,1
176,,0,0,0
177,1,,1,0
178,0,,0,0
179,0,,0,0
180,0,,0,0
181,,0,0,0
182,0,,0,0
