,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,1.0
64,4.0
65,6.0
66,6.0
67,8.0
68,10.0
69,11.0
70,11.0
71,12.0
72,12.0
73,12.0
74,13.0
75,10.0
76,8.0
77,7.0
78,8.0
79,8.0
80,7.0
81,7.0
82,7.0
83,9.0
84,10.0
85,14.0
86,14.0
87,15.0
88,18.0
89,24.0
90,27.0
91,30.0
92,37.0
93,41.0
94,40.0
95,43.0
96,43.0
97,42.0
98,42.0
99,36.0
100,34.0
101,28.0
102,29.0
103,28.0
104,25.0
105,22.0
106,14.0
107,15.0
108,16.0
109,14.0
110,16.0
111,16.0
112,15.0
113,15.0
114,18.0
115,20.0
116,20.0
117,21.0
118,16.0
119,19.0
120,15.0
121,15.0
122,16.0
123,15.0
124,15.0
125,14.0
126,11.0
127,10.0
128,9.0
129,8.0
130,5.0
131,8.0
132,10.0
133,12.0
134,14.0
135,16.0
136,16.0
137,17.0
138,18.0
139,18.0
140,16.0
141,12.0
142,12.0
143,12.0
144,12.0
145,12.0
146,13.0
147,9.0
148,7.0
149,6.0
150,5.0
151,7.0
152,5.0
153,5.0
154,6.0
155,5.0
156,5.0
157,4.0
158,4.0
159,2.0
160,2.0
161,2.0
162,2.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,1.0
206,1.0
207,1.0
208,1.0
209,1.0
210,1.0
211,1.0
212,1.0
213,1.0
214,1.0
215,1.0
216,1.0
217,4.0
218,4.0
219,4.0
220,5.0
221,5.0
222,5.0
223,5.0
224,5.0
225,5.0
226,5.0
227,0.0
228,0.0
229,0.0
230,0.0
231,1.0
232,1.0
233,1.0
234,1.0
235,1.0
236,2.0
237,2.0
238,2.0
