,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,1.0
70,1.0
71,2.0
72,2.0
73,3.0
74,5.0
75,7.0
76,14.0
77,17.0
78,24.0
79,25.0
80,27.0
81,27.0
82,37.0
83,40.0
84,42.0
85,40.0
86,41.0
87,38.0
88,38.0
89,37.0
90,38.0
91,37.0
92,32.0
93,33.0
94,38.0
95,44.0
96,46.0
97,46.0
98,53.0
99,54.0
100,52.0
101,53.0
102,44.0
103,36.0
104,36.0
105,33.0
106,33.0
107,30.0
108,26.0
109,15.0
110,12.0
111,11.0
112,10.0
113,9.0
114,10.0
115,9.0
116,8.0
117,12.0
118,13.0
119,12.0
120,14.0
121,16.0
122,20.0
123,20.0
124,19.0
125,18.0
126,19.0
127,20.0
128,19.0
129,10.0
130,10.0
131,9.0
132,9.0
133,8.0
134,9.0
135,9.0
136,9.0
137,7.0
138,6.0
139,2.0
140,2.0
141,2.0
142,1.0
143,1.0
144,1.0
145,1.0
146,1.0
147,1.0
148,1.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,1.0
175,1.0
176,1.0
177,1.0
178,1.0
179,1.0
180,1.0
181,1.0
182,1.0
183,2.0
184,3.0
185,2.0
186,2.0
187,2.0
188,2.0
189,2.0
190,2.0
191,2.0
192,1.0
193,1.0
194,0.0
195,0.0
196,0.0
197,1.0
198,1.0
199,1.0
200,1.0
201,1.0
202,1.0
203,1.0
204,1.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,1.0
211,1.0
212,1.0
213,1.0
214,1.0
215,1.0
216,1.0
217,1.0
218,1.0
219,1.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
