,Daily_absent_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,1.0
66,1.0
67,1.0
68,1.0
69,2.0
70,2.0
71,2.0
72,1.0
73,1.0
74,1.0
75,1.0
76,0.0
77,0.0
78,1.0
79,2.0
80,4.0
81,5.0
82,6.0
83,7.0
84,9.0
85,9.0
86,10.0
87,10.0
88,12.0
89,18.0
90,18.0
91,18.0
92,18.0
93,20.0
94,18.0
95,16.0
96,10.0
97,11.0
98,9.0
99,9.0
100,8.0
101,9.0
102,9.0
103,11.0
104,10.0
105,11.0
106,11.0
107,10.0
108,11.0
109,13.0
110,10.0
111,11.0
112,10.0
113,9.0
114,7.0
115,5.0
116,2.0
117,3.0
118,2.0
119,5.0
120,6.0
121,6.0
122,6.0
123,6.0
124,5.0
125,4.0
126,4.0
127,3.0
128,3.0
129,4.0
130,5.0
131,5.0
132,5.0
133,3.0
134,3.0
135,4.0
136,4.0
137,3.0
138,3.0
139,3.0
140,2.0
141,4.0
142,3.0
143,3.0
144,3.0
145,3.0
146,3.0
147,3.0
148,1.0
149,1.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,1.0
160,1.0
161,2.0
162,2.0
163,2.0
164,2.0
165,2.0
166,2.0
167,2.0
168,1.0
169,1.0
170,1.0
171,1.0
172,1.0
173,2.0
174,2.0
175,2.0
176,2.0
177,2.0
178,2.0
179,2.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,1.0
192,1.0
193,1.0
194,1.0
195,1.0
196,1.0
197,1.0
198,0.0
199,0.0
200,0.0
201,1.0
202,1.0
203,1.0
204,1.0
205,1.0
206,1.0
207,1.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,1.0
216,1.0
217,1.0
218,1.0
219,1.0
220,1.0
221,2.0
222,1.0
223,1.0
224,1.0
225,1.0
226,1.0
227,1.0
228,1.0
229,1.0
230,1.0
231,1.0
232,2.0
233,2.0
234,2.0
235,1.0
236,1.0
237,1.0
238,1.0
