,susceptible,exposed,mild,severe,recovered,asymptomatic
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.01,0.0,0.0,0.0,0.0
63,0.0,0.01,0.0,0.0,0.0,0.01
64,0.0,0.01,0.0,0.0,0.0,0.02
65,0.0,0.08,0.0,0.0,0.0,0.04
66,0.0,0.14,0.0,0.0,0.0,0.07
67,0.0,0.18,0.0,0.0,0.0,0.12
68,0.0,0.3,0.01,0.0,0.0,0.21
69,0.0,0.35,0.03,0.02,0.0,0.32
70,0.0,0.46,0.07,0.02,0.0,0.36
71,0.0,0.75,0.1,0.02,0.0,0.43
72,0.0,0.87,0.16,0.03,0.0,0.55
73,0.0,1.04,0.26,0.06,0.0,0.68
74,0.0,1.15,0.39,0.1,0.0,0.86
75,0.0,1.27,0.52,0.15,0.01,1.07
76,0.0,1.56,0.68,0.16,0.05,1.23
77,0.0,1.95,0.81,0.19,0.1,1.44
78,0.0,2.13,1.06,0.25,0.14,1.71
79,0.0,2.37,1.21,0.29,0.23,1.95
80,0.0,2.77,1.4,0.34,0.39,2.27
81,0.0,2.94,1.68,0.37,0.61,2.46
82,0.0,3.32,1.82,0.37,0.89,2.82
83,0.0,3.81,2.04,0.44,1.21,3.0
84,0.0,4.12,2.31,0.53,1.44,3.42
85,0.0,4.71,2.47,0.61,1.85,3.7
86,0.0,5.03,2.8,0.71,2.22,4.02
87,0.0,5.31,3.05,0.88,2.69,4.32
88,0.0,5.53,3.28,1.1,3.32,4.77
89,0.0,6.05,3.74,1.24,3.8,5.2
90,0.0,6.34,4.04,1.29,4.44,5.59
91,0.0,6.65,4.35,1.39,5.19,5.9
92,0.0,6.65,4.8,1.53,6.04,6.06
93,0.0,6.76,5.18,1.59,6.95,6.38
94,0.0,6.53,5.74,1.59,8.04,6.63
