,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,1,,0,1
1,,0,0,0
2,0,,0,0
3,0,,0,0
4,3,,3,0
5,0,,0,0
6,0,,0,0
7,0,,0,0
8,0,,0,0
9,0,,0,0
10,,0,0,0
11,,1,1,0
12,,0,0,0
13,1,,1,0
14,3,,2,1
15,,0,0,0
16,0,,0,0
17,0,,0,0
18,0,,0,0
19,0,,0,0
20,,1,1,0
21,,1,1,0
22,3,,3,0
23,0,,0,0
24,,1,1,0
25,2,,1,1
26,,0,0,0
27,0,,0,0
28,,0,0,0
29,1,,1,0
30,,0,0,0
31,0,,0,0
32,0,,0,0
33,1,,1,0
34,,0,0,0
35,,0,0,0
36,2,,2,0
37,,0,0,0
38,1,,1,0
39,,0,0,0
40,0,,0,0
41,0,,0,0
42,0,,0,0
43,0,,0,0
44,1,,1,0
45,0,,0,0
46,1,,1,0
47,,0,0,0
48,0,,0,0
49,0,,0,0
50,3,,2,1
51,1,,1,0
52,,1,1,0
53,0,,0,0
54,0,,0,0
55,1,,1,0
56,1,,1,0
57,,0,0,0
58,,0,0,0
59,1,,1,0
60,0,,0,0
61,,2,2,0
62,1,,1,0
63,0,,0,0
64,2,,2,0
65,0,,0,0
66,,0,0,0
67,,0,0,0
68,,0,0,0
69,1,,0,1
70,,0,0,0
71,0,,0,0
72,,0,0,0
73,,0,0,0
74,,0,0,0
75,4,,4,0
76,1,,0,1
77,0,,0,0
78,0,,0,0
79,2,,2,0
80,,0,0,0
81,0,,0,0
82,0,,0,0
83,,0,0,0
84,0,,0,0
85,0,,0,0
86,,0,0,0
87,0,,0,0
88,0,,0,0
89,,0,0,0
90,0,,0,0
91,,0,0,0
92,0,,0,0
93,,0,0,0
94,0,,0,0
95,0,,0,0
96,0,,0,0
97,0,,0,0
98,0,,0,0
99,0,,0,0
100,,0,0,0
101,,0,0,0
102,0,,0,0
103,1,,0,1
104,,2,2,0
105,2,,2,0
106,0,,0,0
107,,0,0,0
108,0,,0,0
109,,2,1,1
110,4,,4,0
111,,0,0,0
112,0,,0,0
113,0,,0,0
114,,0,0,0
115,0,,0,0
116,,0,0,0
117,1,,1,0
118,,0,0,0
119,,0,0,0
120,0,,0,0
121,,0,0,0
122,,0,0,0
123,,0,0,0
124,4,,4,0
125,1,,1,0
126,0,,0,0
127,3,,2,1
128,1,,1,0
129,0,,0,0
130,0,,0,0
131,0,,0,0
132,2,,1,1
133,0,,0,0
134,0,,0,0
135,1,,0,1
136,2,,1,1
137,0,,0,0
138,,0,0,0
139,3,,2,1
140,3,,2,1
141,0,,0,0
142,0,,0,0
143,,0,0,0
144,0,,0,0
145,0,,0,0
146,,0,0,0
147,,1,1,0
148,0,,0,0
149,0,,0,0
150,0,,0,0
151,,1,1,0
152,5,,5,0
153,,0,0,0
154,3,,3,0
155,0,,0,0
156,2,,2,0
157,0,,0,0
158,3,,3,0
159,,0,0,0
160,0,,0,0
161,0,,0,0
162,0,,0,0
163,0,,0,0
164,,1,0,1
165,0,,0,0
166,,0,0,0
167,0,,0,0
168,,0,0,0
169,0,,0,0
170,3,,3,0
171,,1,0,1
172,,0,0,0
173,0,,0,0
174,1,,1,0
175,1,,1,0
176,,0,0,0
177,,0,0,0
178,3,,2,1
179,,0,0,0
180,2,,2,0
181,3,,2,1
182,0,,0,0
183,,0,0,0
184,0,,0,0
185,0,,0,0
186,0,,0,0
187,1,,1,0
188,0,,0,0
189,1,,1,0
190,1,,0,1
191,0,,0,0
192,,0,0,0
193,,0,0,0
194,0,,0,0
195,,0,0,0
196,1,,1,0
197,,0,0,0
198,1,,1,0
199,0,,0,0
200,1,,1,0
201,0,,0,0
202,0,,0,0
203,,0,0,0
204,0,,0,0
205,,0,0,0
206,2,,2,0
207,2,,2,0
208,,0,0,0
209,0,,0,0
210,0,,0,0
211,1,,0,1
212,1,,1,0
213,3,,3,0
214,0,,0,0
215,0,,0,0
216,0,,0,0
217,,0,0,0
218,0,,0,0
219,,0,0,0
