,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,2.0
68,2.0
69,3.0
70,4.0
71,4.0
72,4.0
73,4.0
74,6.0
75,7.0
76,8.0
77,10.0
78,9.0
79,10.0
80,11.0
81,13.0
82,13.0
83,13.0
84,12.0
85,13.0
86,16.0
87,17.0
88,18.0
89,23.0
90,22.0
91,26.0
92,31.0
93,33.0
94,33.0
95,34.0
96,35.0
97,36.0
98,35.0
99,36.0
100,36.0
101,33.0
102,29.0
103,25.0
104,25.0
105,19.0
106,15.0
107,12.0
108,10.0
109,9.0
110,9.0
111,8.0
112,9.0
113,7.0
114,8.0
115,8.0
116,9.0
117,11.0
118,12.0
119,11.0
120,10.0
121,11.0
122,11.0
123,11.0
124,10.0
125,10.0
126,8.0
127,7.0
128,6.0
129,6.0
130,5.0
131,5.0
132,3.0
133,3.0
134,3.0
135,6.0
136,7.0
137,8.0
138,8.0
139,8.0
140,8.0
141,7.0
142,9.0
143,9.0
144,9.0
145,8.0
146,7.0
147,8.0
148,8.0
149,5.0
150,5.0
151,4.0
152,4.0
153,4.0
154,3.0
155,5.0
156,5.0
157,5.0
158,7.0
159,7.0
160,7.0
161,7.0
162,9.0
163,10.0
164,11.0
165,12.0
166,10.0
167,8.0
168,8.0
169,6.0
170,6.0
171,6.0
172,6.0
173,4.0
174,4.0
175,4.0
176,3.0
177,2.0
178,1.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,1.0
199,1.0
200,2.0
201,2.0
202,2.0
203,2.0
204,2.0
205,2.0
206,2.0
207,2.0
208,2.0
209,2.0
210,1.0
211,1.0
212,1.0
213,1.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,1.0
225,1.0
226,1.0
227,1.0
228,2.0
229,2.0
230,2.0
231,2.0
232,2.0
233,1.0
234,1.0
235,1.0
236,1.0
237,1.0
238,1.0
