,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,1.0
76,2.0
77,3.0
78,3.0
79,3.0
80,5.0
81,5.0
82,5.0
83,6.0
84,8.0
85,8.0
86,9.0
87,10.0
88,10.0
89,10.0
90,11.0
91,14.0
92,15.0
93,15.0
94,14.0
95,14.0
96,14.0
97,13.0
98,13.0
99,13.0
100,13.0
101,12.0
102,14.0
103,13.0
104,12.0
105,10.0
106,9.0
107,10.0
108,9.0
109,11.0
110,10.0
111,10.0
112,10.0
113,8.0
114,7.0
115,7.0
116,7.0
117,8.0
118,8.0
119,9.0
120,8.0
121,6.0
122,8.0
123,10.0
124,10.0
125,9.0
126,11.0
127,13.0
128,13.0
129,12.0
130,12.0
131,12.0
132,9.0
133,9.0
134,9.0
135,7.0
136,6.0
137,5.0
138,4.0
139,3.0
140,2.0
141,1.0
142,0.0
143,0.0
144,0.0
145,0.0
146,1.0
147,1.0
148,2.0
149,2.0
150,2.0
151,2.0
152,2.0
153,2.0
154,2.0
155,2.0
156,2.0
157,1.0
158,1.0
159,1.0
160,1.0
161,1.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,2.0
218,4.0
219,4.0
220,4.0
221,4.0
222,5.0
223,5.0
224,5.0
225,5.0
226,5.0
227,5.0
228,5.0
229,5.0
230,4.0
231,4.0
232,1.0
233,1.0
234,1.0
235,1.0
236,0.0
237,0.0
238,0.0
