,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,1.0
70,1.0
71,1.0
72,2.0
73,3.0
74,3.0
75,6.0
76,6.0
77,7.0
78,7.0
79,8.0
80,10.0
81,9.0
82,9.0
83,9.0
84,11.0
85,11.0
86,9.0
87,11.0
88,11.0
89,13.0
90,16.0
91,25.0
92,34.0
93,35.0
94,35.0
95,38.0
96,38.0
97,41.0
98,43.0
99,41.0
100,42.0
101,45.0
102,44.0
103,45.0
104,45.0
105,40.0
106,34.0
107,32.0
108,33.0
109,32.0
110,31.0
111,26.0
112,30.0
113,33.0
114,34.0
115,35.0
116,34.0
117,34.0
118,34.0
119,35.0
120,35.0
121,34.0
122,31.0
123,30.0
124,28.0
125,32.0
126,27.0
127,22.0
128,20.0
129,18.0
130,17.0
131,15.0
132,14.0
133,14.0
134,12.0
135,10.0
136,8.0
137,7.0
138,7.0
139,4.0
140,3.0
141,5.0
142,4.0
143,7.0
144,9.0
145,9.0
146,11.0
147,10.0
148,10.0
149,10.0
150,11.0
151,11.0
152,12.0
153,11.0
154,10.0
155,9.0
156,10.0
157,9.0
158,7.0
159,7.0
160,6.0
161,4.0
162,4.0
163,4.0
164,3.0
165,1.0
166,1.0
167,1.0
168,1.0
169,1.0
170,1.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,2.0
199,2.0
200,2.0
201,2.0
202,2.0
203,2.0
204,2.0
205,2.0
206,2.0
207,2.0
208,2.0
209,2.0
210,2.0
211,1.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
