,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,2,,2,0
1,1,,1,0
2,,0,0,0
3,0,,0,0
4,0,,0,0
5,,0,0,0
6,0,,0,0
7,0,,0,0
8,1,,1,0
9,1,,1,0
10,0,,0,0
11,1,,0,1
12,0,,0,0
13,0,,0,0
14,2,,2,0
15,0,,0,0
16,1,,0,1
17,,1,1,0
18,2,,2,0
19,0,,0,0
20,0,,0,0
21,,0,0,0
22,,0,0,0
23,,0,0,0
24,,1,1,0
25,0,,0,0
26,1,,1,0
27,,0,0,0
28,,0,0,0
29,1,,1,0
30,0,,0,0
31,0,,0,0
32,1,,1,0
33,0,,0,0
34,,0,0,0
35,0,,0,0
36,,0,0,0
37,,2,2,0
38,,0,0,0
39,0,,0,0
40,0,,0,0
41,1,,1,0
42,2,,2,0
43,1,,1,0
44,0,,0,0
45,,0,0,0
46,,0,0,0
47,,1,1,0
48,,0,0,0
49,0,,0,0
50,,0,0,0
51,4,,4,0
52,0,,0,0
53,1,,1,0
54,0,,0,0
55,0,,0,0
56,,1,1,0
57,0,,0,0
58,,1,1,0
59,0,,0,0
60,,0,0,0
61,0,,0,0
62,1,,0,1
63,3,,2,1
64,0,,0,0
65,,0,0,0
66,,0,0,0
67,0,,0,0
68,1,,1,0
69,1,,1,0
70,2,,2,0
71,,0,0,0
72,0,,0,0
73,,0,0,0
74,0,,0,0
75,0,,0,0
76,1,,1,0
77,2,,2,0
78,1,,1,0
79,,1,1,0
80,,0,0,0
81,,1,0,1
82,1,,0,1
83,,0,0,0
84,1,,1,0
85,,0,0,0
86,,0,0,0
87,0,,0,0
88,1,,0,1
89,,0,0,0
90,,0,0,0
91,0,,0,0
92,2,,2,0
93,,0,0,0
94,,0,0,0
95,1,,1,0
96,,0,0,0
97,,0,0,0
98,,0,0,0
99,0,,0,0
100,1,,1,0
101,,1,1,0
102,,1,1,0
103,,1,1,0
104,0,,0,0
105,0,,0,0
106,0,,0,0
107,1,,1,0
108,1,,1,0
109,0,,0,0
110,0,,0,0
111,1,,0,1
112,0,,0,0
113,0,,0,0
114,,0,0,0
115,,0,0,0
116,,0,0,0
117,0,,0,0
118,1,,1,0
119,1,,0,1
120,0,,0,0
121,1,,1,0
122,,0,0,0
123,2,,2,0
124,1,,0,1
125,,0,0,0
126,1,,1,0
127,,0,0,0
128,0,,0,0
129,1,,1,0
130,1,,1,0
131,5,,3,2
132,0,,0,0
133,0,,0,0
134,0,,0,0
135,3,,3,0
136,0,,0,0
137,,1,1,0
138,,0,0,0
139,1,,1,0
140,1,,1,0
141,3,,3,0
142,,0,0,0
143,1,,0,1
144,,0,0,0
145,0,,0,0
146,0,,0,0
147,,0,0,0
148,,0,0,0
149,2,,2,0
150,,0,0,0
151,,1,1,0
152,2,,2,0
153,0,,0,0
154,1,,1,0
155,0,,0,0
156,,0,0,0
157,0,,0,0
158,1,,1,0
159,,0,0,0
160,0,,0,0
161,3,,2,1
162,0,,0,0
163,,0,0,0
164,1,,1,0
165,,0,0,0
166,,1,1,0
167,,0,0,0
168,,0,0,0
169,0,,0,0
170,1,,1,0
171,,0,0,0
172,1,,0,1
173,1,,0,1
174,0,,0,0
175,,0,0,0
176,0,,0,0
177,0,,0,0
178,0,,0,0
179,0,,0,0
180,0,,0,0
181,0,,0,0
182,0,,0,0
183,0,,0,0
184,0,,0,0
185,0,,0,0
186,2,,2,0
187,,0,0,0
188,1,,0,1
