,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,1.0
62,1.0
63,1.0
64,1.0
65,1.0
66,1.0
67,2.0
68,2.0
69,5.0
70,8.0
71,12.0
72,12.0
73,13.0
74,13.0
75,16.0
76,20.0
77,21.0
78,23.0
79,24.0
80,24.0
81,22.0
82,23.0
83,26.0
84,29.0
85,28.0
86,24.0
87,25.0
88,27.0
89,26.0
90,22.0
91,20.0
92,20.0
93,23.0
94,21.0
95,23.0
96,25.0
97,24.0
98,22.0
99,22.0
100,19.0
101,21.0
102,22.0
103,21.0
104,21.0
105,22.0
106,21.0
107,21.0
108,21.0
109,21.0
110,17.0
111,16.0
112,15.0
113,13.0
114,13.0
115,12.0
116,9.0
117,7.0
118,6.0
119,6.0
120,5.0
121,6.0
122,7.0
123,8.0
124,9.0
125,9.0
126,8.0
127,9.0
128,9.0
129,9.0
130,11.0
131,8.0
132,7.0
133,8.0
134,9.0
135,9.0
136,8.0
137,7.0
138,7.0
139,7.0
140,6.0
141,5.0
142,5.0
143,5.0
144,6.0
145,7.0
146,7.0
147,7.0
148,6.0
149,6.0
150,6.0
151,6.0
152,6.0
153,5.0
154,5.0
155,5.0
156,4.0
157,3.0
158,3.0
159,3.0
160,2.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,1.0
205,1.0
206,1.0
207,1.0
208,1.0
209,1.0
210,1.0
211,1.0
212,2.0
213,2.0
214,1.0
215,2.0
216,2.0
217,4.0
218,4.0
219,6.0
220,6.0
221,7.0
222,8.0
223,8.0
224,7.0
225,6.0
226,6.0
227,5.0
228,4.0
229,4.0
230,3.0
231,3.0
232,3.0
233,3.0
234,2.0
235,1.0
236,0.0
237,0.0
238,0.0
