,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,1.0
61,2.0
62,2.0
63,2.0
64,2.0
65,3.0
66,4.0
67,5.0
68,5.0
69,6.0
70,6.0
71,4.0
72,4.0
73,4.0
74,2.0
75,2.0
76,2.0
77,2.0
78,3.0
79,3.0
80,3.0
81,4.0
82,4.0
83,3.0
84,3.0
85,4.0
86,6.0
87,7.0
88,6.0
89,7.0
90,6.0
91,6.0
92,6.0
93,6.0
94,4.0
95,4.0
96,6.0
97,9.0
98,9.0
99,9.0
100,10.0
101,12.0
102,13.0
103,13.0
104,12.0
105,11.0
106,11.0
107,12.0
108,10.0
109,8.0
110,8.0
111,5.0
112,2.0
113,2.0
114,2.0
115,2.0
116,2.0
117,2.0
118,2.0
119,2.0
120,1.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,1.0
127,3.0
128,3.0
129,3.0
130,3.0
131,3.0
132,3.0
133,3.0
134,2.0
135,2.0
136,1.0
137,1.0
138,1.0
139,1.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,1.0
152,1.0
153,1.0
154,1.0
155,3.0
156,3.0
157,3.0
158,3.0
159,3.0
160,4.0
161,4.0
162,4.0
163,4.0
164,3.0
165,3.0
166,3.0
167,3.0
168,2.0
169,2.0
170,2.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,2.0
177,4.0
178,4.0
179,4.0
180,7.0
181,7.0
182,7.0
183,7.0
184,5.0
185,5.0
186,5.0
187,5.0
188,5.0
189,2.0
190,2.0
191,1.0
192,1.0
193,1.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,1.0
213,2.0
214,2.0
215,2.0
216,2.0
217,2.0
218,2.0
219,2.0
220,1.0
221,1.0
222,1.0
223,1.0
224,1.0
225,1.0
226,3.0
227,3.0
228,3.0
229,3.0
230,3.0
231,3.0
232,3.0
233,4.0
234,4.0
235,4.0
236,4.0
237,4.0
238,4.0
