,transmission_time,incubation_time,infection_time,disease_state
0,10696,525,10224,State.EXPOSED
1,10896,327,10696,State.EXPOSED
2,10984,608,10800,State.EXPOSED
3,11216,,10896,State.ASYMPTOMATIC
4,11233,359,10800,State.EXPOSED
5,11289,726,11088,State.EXPOSED
6,11329,148,11088,State.EXPOSED
7,11368,,10896,State.ASYMPTOMATIC
8,11418,1220,11289,State.EXPOSED
9,11442,151,10944,State.EXPOSED
10,11448,145,10944,State.EXPOSED
11,11451,1020,11233,State.EXPOSED
12,11473,4,11088,State.EXPOSED
13,11720,543,11368,State.EXPOSED
14,11741,588,11664,State.EXPOSED
15,11784,78,11376,State.EXPOSED
16,11785,478,11368,State.EXPOSED
17,11800,463,11368,State.EXPOSED
18,11856,473,11664,State.EXPOSED
19,11984,,11808,State.ASYMPTOMATIC
20,12096,,11856,State.ASYMPTOMATIC
21,12248,,11856,State.ASYMPTOMATIC
22,12258,,11808,State.ASYMPTOMATIC
23,12448,,11984,State.MILD
24,12465,776,12096,State.EXPOSED
25,12530,610,12258,State.EXPOSED
26,12552,588,12258,State.EXPOSED
27,12600,0,12164,State.MILD
28,12675,201,12465,State.EXPOSED
29,12681,195,12465,State.EXPOSED
30,12688,944,12248,State.EXPOSED
31,12690,942,12248,State.EXPOSED
32,12825,51,12465,State.EXPOSED
33,12833,495,12690,State.EXPOSED
34,12864,332,12552,State.EXPOSED
35,12969,313,12681,State.EXPOSED
36,12992,307,12816,State.EXPOSED
37,13024,420,12688,State.EXPOSED
38,13120,787,12825,State.EXPOSED
39,13134,,12675,State.ASYMPTOMATIC
40,13154,419,12969,State.EXPOSED
41,13249,994,12992,State.EXPOSED
42,13281,626,12825,State.EXPOSED
43,13296,277,12969,State.EXPOSED
44,13401,907,13248,State.EXPOSED
45,13410,678,13104,State.EXPOSED
46,13416,892,13248,State.EXPOSED
47,13441,352,13104,State.EXPOSED
48,13456,742,13248,State.EXPOSED
49,13464,779,12992,State.EXPOSED
50,13536,772,13248,State.EXPOSED
51,13545,763,13248,State.EXPOSED
52,13609,,12997,State.ASYMPTOMATIC
53,13641,,13248,State.ASYMPTOMATIC
54,13680,749,13315,State.EXPOSED
55,13682,782,13401,State.EXPOSED
56,13688,620,13248,State.EXPOSED
57,13736,247,13536,State.EXPOSED
58,13769,214,13536,State.EXPOSED
59,13778,651,13315,State.EXPOSED
60,13785,,13248,State.ASYMPTOMATIC
61,13826,161,13456,State.EXPOSED
62,13826,269,13249,State.EXPOSED
63,13904,79,13536,State.EXPOSED
64,13944,763,13536,State.EXPOSED
65,13984,453,13680,State.EXPOSED
66,14001,461,13680,State.EXPOSED
67,14088,0,13424,State.MILD
68,14137,,13682,State.ASYMPTOMATIC
69,14209,253,13680,State.EXPOSED
70,14234,117,13778,State.EXPOSED
71,14512,,14256,State.ASYMPTOMATIC
72,14634,517,14256,State.EXPOSED
73,14880,1008,14832,State.EXPOSED
74,14957,7,14544,State.EXPOSED
75,15136,,14880,State.MILD
76,15224,,14880,State.MILD
77,15312,310,14957,State.EXPOSED
78,15456,989,15408,State.EXPOSED
79,15497,391,14832,State.EXPOSED
80,15609,836,15408,State.EXPOSED
81,15675,475,15497,State.EXPOSED
82,15761,389,15497,State.EXPOSED
83,15962,86,15609,State.EXPOSED
84,16009,,15689,State.ASYMPTOMATIC
85,16085,22,15675,State.EXPOSED
86,16106,1,15675,State.EXPOSED
87,16169,893,16009,State.EXPOSED
88,16224,,15689,State.ASYMPTOMATIC
89,16281,781,16009,State.EXPOSED
90,16424,638,16009,State.EXPOSED
91,16449,660,16281,State.EXPOSED
92,16491,618,16281,State.EXPOSED
93,16632,598,16491,State.EXPOSED
94,17474,240,17280,State.EXPOSED
95,17476,238,17280,State.EXPOSED
96,17601,226,17476,State.EXPOSED
97,17617,804,17424,State.EXPOSED
98,17776,645,17424,State.EXPOSED
99,17816,,17280,State.ASYMPTOMATIC
100,17865,1049,17601,State.EXPOSED
101,17888,1026,17601,State.EXPOSED
102,17896,1018,17601,State.EXPOSED
103,18017,897,17601,State.EXPOSED
104,18024,287,17816,State.EXPOSED
105,18089,410,17865,State.EXPOSED
106,18208,296,17888,State.EXPOSED
107,18256,481,17896,State.EXPOSED
108,18292,500,18024,State.EXPOSED
109,18365,134,17865,State.EXPOSED
110,18458,334,18024,State.EXPOSED
111,18505,146,17856,State.EXPOSED
112,18520,127,18288,State.EXPOSED
113,23640,345,23328,State.EXPOSED
114,23784,201,23328,State.EXPOSED
115,26240,,26064,State.ASYMPTOMATIC
116,29570,227,29232,State.EXPOSED
117,31849,660,31680,State.EXPOSED
118,31993,516,31680,State.EXPOSED
119,33244,,32976,State.ASYMPTOMATIC
120,33545,388,33244,State.EXPOSED
121,34060,39,33552,State.EXPOSED
