,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,1
76,3
77,3
78,4
79,5
80,5
81,5
82,5
83,5
84,5
85,5
86,5
87,7
88,8
89,8
90,9
91,10
92,11
93,14
94,16
95,17
96,18
97,20
98,20
99,21
100,22
101,22
102,22
103,22
104,22
105,22
106,23
107,23
108,23
109,24
110,24
111,25
112,26
113,26
114,26
115,30
116,30
117,30
118,30
119,30
120,30
121,31
122,31
123,31
124,32
125,32
126,32
127,32
128,32
129,32
130,32
131,32
132,32
133,32
134,32
135,32
136,32
137,32
138,32
139,32
140,32
141,32
142,32
143,32
144,32
145,32
146,32
147,32
148,32
149,33
150,33
151,33
152,33
153,34
154,34
155,34
156,35
157,35
158,35
159,35
160,35
161,35
162,35
163,35
164,35
165,35
166,36
167,36
168,36
169,36
170,36
171,36
172,36
173,36
174,36
175,36
176,36
177,36
178,36
179,36
180,36
181,36
182,36
183,36
184,36
185,36
186,36
187,37
188,37
189,37
190,37
191,38
192,38
193,38
194,38
195,38
196,38
197,38
198,39
199,39
200,39
201,39
202,40
203,41
204,42
205,42
206,42
207,42
208,42
209,42
210,42
211,42
212,42
213,42
214,42
215,42
216,42
217,42
218,42
219,42
220,42
221,42
222,42
223,42
224,42
225,42
226,42
227,42
228,42
229,42
230,42
231,42
232,42
233,42
234,42
235,42
236,42
237,42
238,42
