,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,0,,0,0
1,2,,1,1
2,,1,1,0
3,,1,1,0
4,0,,0,0
5,0,,0,0
6,0,,0,0
7,1,,0,1
8,,0,0,0
9,1,,0,1
10,0,,0,0
11,0,,0,0
12,0,,0,0
13,0,,0,0
14,0,,0,0
15,1,,1,0
16,1,,0,1
17,0,,0,0
18,0,,0,0
19,,0,0,0
20,0,,0,0
21,0,,0,0
22,1,,1,0
23,,0,0,0
24,0,,0,0
25,3,,2,1
26,0,,0,0
27,1,,1,0
28,,0,0,0
29,,0,0,0
30,0,,0,0
31,0,,0,0
32,,1,1,0
33,0,,0,0
34,0,,0,0
35,0,,0,0
36,0,,0,0
37,1,,0,1
38,0,,0,0
39,0,,0,0
40,1,,1,0
41,0,,0,0
42,,0,0,0
43,,1,1,0
44,0,,0,0
45,,0,0,0
46,0,,0,0
47,0,,0,0
48,,0,0,0
49,,1,1,0
50,1,,1,0
51,4,,4,0
52,,1,1,0
53,1,,1,0
54,,1,1,0
55,0,,0,0
56,0,,0,0
57,0,,0,0
58,0,,0,0
59,0,,0,0
60,0,,0,0
61,,1,1,0
62,0,,0,0
63,0,,0,0
64,,0,0,0
65,0,,0,0
66,0,,0,0
67,2,,2,0
68,,0,0,0
69,0,,0,0
70,,0,0,0
71,1,,0,1
72,1,,1,0
73,,0,0,0
74,,0,0,0
75,,1,1,0
76,,1,1,0
77,,0,0,0
78,2,,2,0
79,,0,0,0
80,,4,2,2
81,0,,0,0
82,2,,2,0
83,,0,0,0
84,,0,0,0
85,0,,0,0
86,1,,1,0
87,,0,0,0
88,0,,0,0
89,0,,0,0
90,0,,0,0
91,0,,0,0
92,,0,0,0
93,0,,0,0
94,,0,0,0
95,0,,0,0
96,0,,0,0
97,,0,0,0
98,,0,0,0
99,2,,2,0
100,0,,0,0
101,0,,0,0
102,,0,0,0
103,,0,0,0
104,0,,0,0
105,,0,0,0
106,0,,0,0
107,0,,0,0
108,1,,1,0
109,4,,3,1
110,,1,1,0
111,0,,0,0
112,,2,2,0
113,0,,0,0
114,0,,0,0
115,0,,0,0
116,0,,0,0
117,0,,0,0
118,0,,0,0
119,,0,0,0
120,0,,0,0
121,,0,0,0
122,0,,0,0
123,,0,0,0
124,,0,0,0
125,,0,0,0
126,,0,0,0
127,,0,0,0
128,0,,0,0
129,0,,0,0
130,2,,2,0
131,,0,0,0
132,1,,0,1
133,0,,0,0
134,1,,1,0
135,0,,0,0
136,2,,0,2
137,0,,0,0
138,,0,0,0
139,1,,1,0
140,0,,0,0
141,0,,0,0
142,1,,1,0
143,1,,1,0
144,,2,2,0
145,,0,0,0
146,0,,0,0
147,,0,0,0
148,1,,1,0
149,0,,0,0
150,2,,2,0
151,,0,0,0
152,1,,1,0
153,0,,0,0
154,2,,2,0
155,0,,0,0
156,,0,0,0
157,,1,1,0
158,0,,0,0
159,0,,0,0
160,,0,0,0
161,2,,1,1
162,1,,1,0
