,susceptible,exposed,mild,severe,recovered,asymptomatic
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.01,0.0,0.0,0.0,0.0
63,0.0,0.02,0.0,0.0,0.0,0.0
64,0.0,0.04,0.0,0.0,0.0,0.0
65,0.0,0.09,0.0,0.0,0.0,0.01
66,0.0,0.1,0.01,0.01,0.0,0.03
67,0.0,0.11,0.01,0.02,0.0,0.07
68,0.0,0.2,0.03,0.03,0.0,0.1
69,0.0,0.27,0.04,0.03,0.0,0.14
70,0.0,0.33,0.08,0.04,0.0,0.2
71,0.0,0.38,0.14,0.04,0.0,0.25
72,0.0,0.41,0.22,0.05,0.0,0.37
73,0.0,0.46,0.29,0.05,0.02,0.45
74,0.0,0.48,0.44,0.08,0.04,0.5
75,0.0,0.59,0.51,0.08,0.07,0.55
76,0.0,0.72,0.62,0.1,0.1,0.64
77,0.0,0.79,0.72,0.12,0.16,0.76
78,0.0,0.91,0.82,0.16,0.25,0.89
79,0.0,1.13,0.88,0.22,0.39,0.97
80,0.0,1.3,0.96,0.23,0.5,1.12
81,0.0,1.43,1.04,0.3,0.74,1.22
82,0.0,1.59,1.26,0.37,0.89,1.37
83,0.0,1.59,1.45,0.39,1.09,1.5
84,0.0,1.79,1.57,0.41,1.33,1.63
85,0.0,1.85,1.79,0.42,1.55,1.86
86,0.0,1.92,1.99,0.44,1.93,1.95
87,0.0,1.91,2.25,0.5,2.18,2.08
88,0.0,2.03,2.43,0.44,2.58,2.35
89,0.0,2.07,2.5,0.43,3.03,2.58
90,0.0,2.24,2.6,0.48,3.53,2.61
91,0.0,2.08,2.76,0.53,3.97,2.74
92,0.0,2.06,2.85,0.57,4.56,2.77
93,0.0,1.88,3.1,0.56,5.2,2.71
94,0.0,1.98,3.05,0.59,5.89,2.65
