,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,2
70,2
71,2
72,2
73,2
74,2
75,3
76,5
77,6
78,6
79,6
80,8
81,10
82,12
83,14
84,14
85,20
86,23
87,26
88,29
89,31
90,37
91,40
92,41
93,46
94,48
95,50
96,52
97,52
98,53
99,54
100,54
101,56
102,58
103,58
104,58
105,59
106,61
107,63
108,64
109,66
110,67
111,68
112,69
113,71
114,72
115,72
116,72
117,72
118,72
119,72
120,72
121,72
122,73
123,74
124,78
125,79
126,80
127,81
128,82
129,83
130,83
131,84
132,84
133,84
134,84
135,84
136,84
137,85
138,85
139,85
140,86
141,86
142,86
143,86
144,86
145,86
146,86
147,86
148,86
149,86
150,87
151,87
152,87
153,87
154,87
155,88
156,88
157,88
158,89
159,89
160,89
161,89
162,90
163,91
164,91
165,92
166,92
167,92
168,92
169,92
170,92
171,92
172,92
173,92
174,92
175,92
176,92
177,92
178,92
179,92
180,92
181,92
182,92
183,92
184,92
185,92
186,92
187,92
188,92
189,92
190,92
191,92
192,92
193,92
194,92
195,92
196,92
197,92
198,92
199,93
200,93
201,93
202,93
203,93
204,93
205,93
206,93
207,93
208,93
209,93
210,93
211,93
212,93
213,93
214,93
215,93
216,93
217,93
218,93
219,93
220,93
221,94
222,94
223,94
224,94
225,94
226,94
227,95
228,96
229,96
230,97
231,97
232,97
233,97
234,97
235,98
236,98
237,98
238,98
