,susceptible,exposed,mild,severe,recovered,asymptomatic
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.02,0.0,0.0,0.0,0.0
63,0.0,0.01,0.0,0.0,0.0,0.0
64,0.0,0.02,0.0,0.0,0.0,0.02
65,0.0,0.1,0.0,0.0,0.0,0.02
66,0.0,0.11,0.0,0.0,0.0,0.01
67,0.0,0.21,0.01,0.01,0.0,0.03
68,0.0,0.41,0.01,0.01,0.0,0.1
69,0.0,0.32,0.03,0.02,0.0,0.07
70,0.0,0.42,0.04,0.02,0.0,0.1
71,0.0,0.69,0.08,0.04,0.0,0.21
72,0.0,0.51,0.11,0.06,0.0,0.16
73,0.0,0.53,0.13,0.08,0.0,0.21
74,0.0,1.0,0.13,0.09,0.0,0.28
75,0.0,0.75,0.15,0.1,0.0,0.22
76,0.0,0.99,0.14,0.11,0.0,0.24
77,0.0,1.44,0.19,0.12,0.0,0.34
78,0.0,1.19,0.22,0.13,0.0,0.24
79,0.0,1.26,0.24,0.14,0.0,0.25
80,0.0,1.85,0.35,0.18,0.0,0.44
81,0.0,1.41,0.43,0.19,0.01,0.32
82,0.0,1.53,0.42,0.22,0.01,0.35
83,0.0,2.44,0.39,0.24,0.01,0.66
84,0.0,1.85,0.48,0.29,0.02,0.51
85,0.0,1.82,0.52,0.31,0.04,0.49
86,0.0,2.59,0.61,0.33,0.05,0.83
87,0.0,1.94,0.62,0.38,0.07,0.65
88,0.0,1.95,0.56,0.43,0.09,0.71
89,0.0,2.82,0.67,0.49,0.08,0.93
90,0.0,2.1,0.63,0.51,0.11,0.69
91,0.0,1.99,0.62,0.52,0.09,0.77
92,0.0,2.61,0.65,0.52,0.08,0.93
93,0.0,1.88,0.7,0.62,0.06,0.78
94,0.0,1.75,0.68,0.68,0.09,0.67
