,mean,median,ci_lower,ci_upper
77,1.95,1.0,0.0,6.0
78,2.35,2.0,0.0,7.0
79,2.71,2.0,0.0,7.450000000000003
80,3.07,3.0,0.0,8.0
81,3.61,3.61,0.0,9.0
82,4.04,4.0,0.0,9.450000000000003
83,4.52,4.0,0.0,10.450000000000003
84,5.11,5.0,0.0,11.0
85,5.62,5.0,1.0,12.0
86,6.27,6.0,1.0,13.0
87,7.01,7.0,1.0,13.450000000000003
88,7.51,8.0,1.5250000000000004,14.0
89,8.21,8.0,2.0,15.0
90,9.06,9.0,2.0,16.450000000000003
91,9.73,9.0,3.0,17.0
92,10.51,10.51,3.0,19.450000000000003
93,11.14,11.0,4.0,19.900000000000006
94,11.86,11.0,4.525,21.0
95,12.49,12.0,4.525,22.0
96,13.03,13.0,5.0,24.0
97,13.56,13.0,5.0,25.0
98,14.1,14.0,5.0,25.450000000000003
99,14.58,14.0,5.0,26.0
100,15.11,15.0,5.525,27.450000000000003
101,15.62,16.0,6.0,28.450000000000003
102,16.26,17.0,6.0,28.450000000000003
103,16.74,17.0,6.0,29.0
104,17.09,17.0,7.0,30.0
105,17.54,18.0,7.525,30.0
106,17.86,18.0,7.525,30.0
107,18.3,19.0,7.525,31.0
108,18.59,19.0,8.525,32.0
109,18.82,19.0,8.525,32.0
110,19.08,19.08,8.525,32.0
111,19.32,20.0,8.525,32.0
112,19.51,20.0,8.525,32.0
113,19.81,20.0,9.0,32.45
114,20.1,20.0,9.525,33.0
115,20.35,20.0,9.525,33.0
116,20.6,21.0,9.525,33.45
117,20.8,21.0,9.525,34.35000000000001
118,20.98,21.0,9.525,34.35000000000001
119,21.17,21.0,10.525,34.35000000000001
120,21.26,21.0,10.525,34.35000000000001
121,21.41,21.0,10.525,34.35000000000001
122,21.51,21.0,10.525,34.35000000000001
123,21.62,22.0,10.525,34.35000000000001
124,21.7,22.0,10.525,34.35000000000001
125,21.88,22.0,10.525,34.900000000000006
126,22.0,22.0,10.525,35.45
127,22.12,22.0,10.525,36.0
128,22.2,22.0,10.525,36.0
129,22.33,22.0,10.525,36.0
130,22.42,22.0,10.525,36.0
131,22.51,22.51,10.525,36.0
132,22.57,23.0,10.525,36.0
133,22.61,23.0,10.525,36.0
134,22.69,23.0,10.525,36.0
135,22.78,23.0,11.0,36.0
136,22.82,23.0,11.0,36.0
137,22.86,23.0,11.0,36.0
138,22.9,23.0,11.0,36.0
139,22.97,23.0,11.0,36.0
140,23.03,23.0,11.0,36.0
141,23.08,23.0,11.0,36.0
142,23.13,23.0,11.0,36.0
143,23.26,23.0,11.0,36.0
144,23.33,23.0,11.525,36.0
145,23.38,23.0,11.525,36.0
146,23.42,23.0,11.525,36.0
147,23.46,23.0,12.0,36.0
148,23.48,23.0,12.0,36.0
149,23.55,23.0,12.0,37.35000000000001
150,23.61,23.0,12.0,37.35000000000001
151,23.65,23.0,12.0,37.35000000000001
152,23.69,23.0,12.0,37.35000000000001
153,23.71,23.0,12.0,37.35000000000001
154,23.75,23.0,12.0,37.35000000000001
155,23.81,23.0,12.0,37.35000000000001
156,23.83,23.0,12.0,37.35000000000001
157,23.84,23.0,12.0,37.35000000000001
158,23.88,23.88,12.0,37.35000000000001
159,23.89,23.89,12.0,37.35000000000001
160,23.91,24.0,12.0,37.35000000000001
161,23.91,24.0,12.0,37.35000000000001
162,23.96,24.0,12.0,38.45
163,23.97,24.0,12.0,38.45
164,23.97,24.0,12.0,38.45
165,23.98,24.0,12.0,39.0
166,23.99,24.0,12.0,39.0
167,24.02,24.0,12.0,39.0
168,24.06,24.0,12.0,39.0
169,24.06,24.0,12.0,39.0
170,24.07,24.0,12.0,39.0
171,24.11,24.0,12.0,39.0
172,24.12,24.0,12.0,39.0
173,24.13,24.0,12.0,39.0
174,24.17,24.0,12.0,39.0
175,24.18,24.0,12.0,39.0
176,24.21,24.0,12.0,39.0
177,24.24,24.0,12.0,39.45
178,24.25,24.0,12.0,39.45
179,24.26,24.0,12.0,39.45
180,24.28,24.0,12.0,39.900000000000006
181,24.28,24.0,12.0,39.900000000000006
182,24.29,24.0,12.0,39.900000000000006
183,24.31,24.0,12.0,39.900000000000006
184,24.32,24.0,12.0,39.900000000000006
185,24.32,24.0,12.0,39.900000000000006
186,24.34,24.34,12.0,39.900000000000006
187,24.37,25.0,12.0,39.900000000000006
188,24.38,25.0,12.0,39.900000000000006
189,24.4,25.0,12.0,39.900000000000006
190,24.44,25.0,12.0,39.900000000000006
191,24.44,25.0,12.0,39.900000000000006
192,24.45,25.0,12.0,39.900000000000006
193,24.47,25.0,12.0,39.900000000000006
194,24.5,25.0,12.0,39.900000000000006
195,24.52,25.0,12.0,39.900000000000006
196,24.54,25.0,12.0,39.900000000000006
197,24.56,25.0,12.0,39.900000000000006
198,24.56,25.0,12.0,39.900000000000006
199,24.59,25.0,12.0,39.900000000000006
200,24.6,25.0,12.0,39.900000000000006
201,24.6,25.0,12.0,39.900000000000006
202,24.62,25.0,12.0,39.900000000000006
203,24.62,25.0,12.0,39.900000000000006
204,24.63,25.0,12.0,39.900000000000006
205,24.64,25.0,12.0,39.900000000000006
206,24.66,25.0,12.0,39.900000000000006
207,24.68,25.0,12.525,39.900000000000006
208,24.7,25.0,12.525,39.900000000000006
209,24.74,25.0,12.525,39.900000000000006
210,24.75,25.0,12.525,39.900000000000006
211,24.76,25.0,12.525,39.900000000000006
212,24.82,25.0,12.525,39.900000000000006
213,24.88,25.0,12.525,39.900000000000006
214,24.9,25.0,12.525,39.900000000000006
215,24.93,25.0,12.525,39.900000000000006
216,24.96,25.0,12.525,39.900000000000006
217,25.0,25.0,13.0,39.900000000000006
218,25.05,25.0,13.0,39.900000000000006
219,25.1,25.0,13.0,39.900000000000006
220,25.12,25.0,13.0,39.900000000000006
221,25.17,25.17,13.0,39.900000000000006
222,25.2,25.2,13.0,39.900000000000006
223,25.21,25.21,13.0,39.900000000000006
224,25.26,25.26,13.0,39.900000000000006
225,25.27,25.27,13.0,39.900000000000006
226,25.28,26.0,13.0,39.900000000000006
227,25.29,26.0,13.0,39.900000000000006
228,25.29,26.0,13.0,39.900000000000006
229,25.29,26.0,13.0,39.900000000000006
230,25.33,26.0,13.0,39.900000000000006
231,25.36,26.0,13.0,39.900000000000006
232,25.41,26.0,13.0,39.900000000000006
233,25.43,26.0,13.0,39.900000000000006
234,25.47,26.0,13.0,39.900000000000006
235,25.5,26.0,13.0,39.900000000000006
236,25.54,26.0,13.0,40.45
237,25.54,26.0,13.0,40.45
238,25.6,26.0,13.0,40.45
