,Baseline,Baseline_ci_lower,Baseline_ci_upper,No HCW ward change,No HCW ward change_ci_lower,No HCW ward change_ci_upper,PPE everywhere,PPE everywhere_ci_lower,PPE everywhere_ci_upper,Screening 3 days perf sens,Screening 3 days perf sens_ci_lower,Screening 3 days perf sens_ci_upper,Screening 3 days,Screening 3 days_ci_lower,Screening 3 days_ci_upper,Screening 7 days,Screening 7 days_ci_lower,Screening 7 days_ci_upper,Cont Trace 7 perf sens,Cont Trace 7 perf sens_ci_lower,Cont Trace 7 perf sens_ci_upper,Cont Trace 2,Cont Trace 2_ci_lower,Cont Trace 2_ci_upper,Cont Trace 7,Cont Trace 7_ci_lower,Cont Trace 7_ci_upper
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545454501e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6082949308755e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5045045045045e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,8.658008658008601e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4642857142857e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,8.695652173913001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9686098654708e-05,0.0,0.0,0.0,0.0,0.0,4.1493775933609e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0001826484018264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001287553648068,0.0,0.0,0.0,0.0,0.0,3.9840637450199e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0002262443438914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001321585903083,0.0,0.0,0.0,0.0,0.0,4.0485829959514e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0001666239863422,0.0,0.0,4.1493775933609e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909e-05,0.0,0.0,0.0,0.0,0.0,4.2194092827004e-05,0.0,0.0,0.0,0.0,0.0,8.1967213114754e-05,0.0,0.0
61,0.0003284838837089,0.0,0.0045258620689654,0.0001340578005592,0.0,0.0022532188841201,0.0,0.0,0.0,0.0,0.0,0.0,0.0002700077700077,0.0,0.0,0.0001254816886644,0.0,0.0020428015564201,4.115226337448501e-05,0.0,0.0,0.0,0.0,0.0,8.305762338020301e-05,0.0,0.0
62,0.00056269954615,0.0,0.0063159879336349,0.0005302546068632,0.0,0.0046857174199209,4.2016806722689e-05,0.0,0.0,0.0001688697848695,0.0,0.004045414462081,0.0004636343261031,0.0,0.0065216603882932,0.0002514918156984,0.0,0.0042382619624741,0.0002171177346738,0.0,0.0040285852713177,0.0002074715898531,0.0,0.0042227564102563,0.0004036082372497,0.0,0.006413123529306
63,0.0010079313679181,0.0,0.0092173747461069,0.0011414599484549,0.0,0.0092944851357172,4.4052863436123e-05,0.0,0.0,0.0002034158413753,0.0,0.0039933543698603,0.0010881409943841,0.0,0.0090780490805091,0.0008341600455071,0.0,0.0081448412698412,0.0003307031670112,0.0,0.0043911637931034,0.0010175645877023,0.0,0.0084575913609382,0.000923815556582,0.0,0.0088310397255466
64,0.0016664971303087,0.0,0.011056899395272,0.0018123061623914,0.0,0.011674430754495,9.0722495894909e-05,0.0,0.0,0.0005643348558069,0.0,0.0079234244125858,0.0015000388173728,0.0,0.0122581612758085,0.0016270710859214,0.0,0.0143822328114362,0.000722810726035,0.0,0.0079401574803149,0.0018659628946681,0.0,0.0104897186147185,0.0015653621254716,0.0,0.0131209935897435
65,0.0028394111345238,0.0,0.0168776371308016,0.0028391374159004,0.0,0.0152897495631915,0.0001666274682067,0.0,0.0039823953687007,0.0013039155963048,0.0,0.008723270917999,0.0021854912714222,0.0,0.0128952896948252,0.0027210547317169,0.0,0.015646473779385,0.001361792782899,0.0,0.01067516075256,0.0026656836043226,0.0,0.0132955280014102,0.0023586604819271,0.0,0.0173535021128603
66,0.0038670833681241,0.0,0.0211913098123709,0.0037219716212869,0.0,0.0237117156487853,0.0002836031395056,0.0,0.0042227564102563,0.0013600008508589,0.0,0.0086402821316614,0.0031850981294891,0.0,0.0205316742081447,0.0034854342744416,0.0,0.0270580296896085,0.0022629230899685,0.0,0.0120919797641295,0.0031999472186654,0.0,0.0202425098833599,0.0033993648407539,0.0,0.0197962154294031
67,0.0053578242037415,0.0,0.0258463294028146,0.0054405987918382,0.0,0.028514570966001,0.0003336947145549,0.0,0.0043138530149586,0.0019811902187354,0.0,0.0121949110671936,0.0046496391180263,0.0,0.0240865937859608,0.005486492987355,0.0,0.040744132410799,0.0031803760381211,0.0,0.0156412358507337,0.0045217854195226,0.0,0.0239942528735631,0.0048224050355213,0.0,0.0225778150747634
68,0.0069538359201303,0.0,0.0314067370537958,0.0065296123408578,0.0,0.0378959276018099,0.0003270245413883,0.0,0.0041171987467185,0.0034100586620189,0.0,0.0180555555555555,0.0067837212206119,0.0,0.0310457227138642,0.0072402440580334,0.0,0.041751528301289,0.0047624757940198,0.0,0.0223210964268231,0.005688725228251,0.0,0.027264467672712,0.0061693729175951,0.0,0.0288160987074029
69,0.0086764628954426,0.0,0.0420499691003795,0.0089682289493774,0.0,0.043101987543506,0.0005371211462404,0.0,0.0043015576439248,0.0028679421134091,0.0,0.0164687949868743,0.0083658673940945,0.0,0.0333593790696462,0.0098069664774308,0.0,0.0491273750879661,0.0068246175626905,0.0,0.0256304585152838,0.0074250251578875,0.0,0.0365305953236415,0.0072585178378179,0.0,0.0291727053140095
70,0.0118419497224839,0.0,0.0545679123248292,0.0115778380084083,0.0,0.0464694211017739,0.0010115224321523,0.0,0.0048955941446612,0.0034573252632347,0.0,0.0160677419354838,0.0106668022549766,0.0,0.0417141317733989,0.0111277485883685,0.0,0.0470870411568408,0.0087772265347111,0.0,0.0348176457116683,0.0089615586652695,0.0,0.0309985632183907,0.0091851045282723,0.0,0.0327805202202391
71,0.0159570121127245,0.0,0.0571974485691298,0.0149079514578127,0.0,0.0468318212274315,0.0009739445590074,0.0,0.0078747072599531,0.0061691583805418,0.0,0.0222338555145097,0.0135447432071174,0.0,0.0480408490682462,0.0149174055822201,0.0,0.0540456503613117,0.0104894714781464,0.0,0.0369422006484621,0.0110175904049503,0.0,0.0434903972886461,0.0113477597796403,0.0,0.0332884921120214
72,0.0214758086460553,0.0,0.0646097046413501,0.0186630325482681,0.0,0.0571777606771834,0.0012496142522813,0.0,0.0087129237288135,0.0058276887392304,0.0,0.0247555439147894,0.016132900982809,0.0,0.0554197027105799,0.020174347868209,0.0,0.0724243643385901,0.0141063369011491,0.0,0.0413104185993675,0.0131933539096599,0.0,0.0401740625335768,0.0141269848804968,0.0,0.0329857681601866
73,0.0262940738900186,0.0,0.0741318771793878,0.0240089394650222,0.0,0.069600725952813,0.0015150045289733,0.0,0.008949095247564,0.0072141148842239,0.0,0.0237487332507599,0.0219252733650014,0.0,0.0638405282977678,0.0255816142555954,0.0,0.083012684989429,0.0178715314028127,0.0,0.0477141236528643,0.0156335576230991,0.0,0.045653409090909,0.0177464668902384,0.0,0.0403398821573163
74,0.0312617059093648,0.0,0.0862909180408563,0.0302995241088984,0.0,0.0795983787767132,0.0017223418136932,0.0,0.0087155876210365,0.0099851149941752,0.0,0.0263220668295404,0.0278055198684674,0.0,0.079397730996068,0.0302149158166578,0.0,0.0888126286890871,0.0219112157582074,0.0,0.0534374377366008,0.0185635105676049,0.0,0.050751047973917,0.0206176916651099,0.0,0.0545418981644278
75,0.0360671954065864,0.0019957983193277,0.1011999328708881,0.0347511765731803,0.0,0.0953858557072145,0.0020355760629208,0.0,0.0094666815742396,0.0088482582083304,0.0,0.0255891891891891,0.0335309219184049,0.0040066784679754,0.0853262496258604,0.0357201326858048,0.0,0.092396161267391,0.023950822298799,0.0,0.0578010377527285,0.0224653500808545,0.0,0.0573844988639232,0.0235809341090322,0.0,0.0563176990219791
76,0.0446207613370133,0.0042912789839019,0.1202959746027215,0.0418709260649793,0.0,0.0981060606060605,0.0022361665711753,0.0,0.0124900553441714,0.0097700032280275,0.0,0.0256803278688523,0.0397986993641856,0.0042617565698478,0.0932576900654983,0.0425944057956385,0.0,0.1030652320756537,0.02713619477148,0.0,0.0742380261248185,0.0244745276489096,0.0,0.0538217054263565,0.0261823999130879,0.0039904213948743,0.0612074391988554
77,0.0513369991549088,0.0044175469483567,0.1193836122047243,0.0482500692965662,0.0018627450980391,0.1088576210737078,0.0024319709304515,0.0,0.010668629100084,0.0123522952088782,0.0,0.0297431204241352,0.0479845982258278,0.0087099775912491,0.1070851978590856,0.0475908875649517,0.0043290043290043,0.1091563786008229,0.0316423131342696,0.0,0.0760258224266005,0.0282780497148915,0.0039593594127426,0.0700660932809974,0.0296168120662661,0.0042261904761904,0.067654569892473
78,0.0587387212609611,0.0093400349650349,0.1374010059931506,0.0559135521621563,0.004226126609442,0.1240865384615384,0.0027779738586831,0.0,0.0092907297320582,0.0107107293328471,0.0,0.028806329113924,0.051683010890145,0.0087108840953971,0.1184707865168538,0.054096139299442,0.0042168567355666,0.1299351390618513,0.0381219104113459,0.0061332767402376,0.0824882247847977,0.0309823700104033,0.0058575514497994,0.0720090051457974,0.0319426970133002,0.0042641911845127,0.0751835664335663
79,0.0655808508812038,0.00829487532718,0.1524690629132816,0.062429954968297,0.0041382179372812,0.1411230488376766,0.0033371581459727,0.0,0.0124103299856527,0.011480639061778,0.0,0.0292165937012406,0.0612749552642978,0.0148322129409845,0.129620224719101,0.0620392675777109,0.0089633655394524,0.1346414856991524,0.0416114766877484,0.0079477163461538,0.0795726495726495,0.0365196410133203,0.0041732125401479,0.0819915254237287,0.0346586013007034,0.0043187427545715,0.0726586206896551
80,0.0736571312462189,0.0161564125208516,0.1557063613832172,0.07012727033308,0.0105588807696543,0.1520145400190242,0.0033417560550728,0.0,0.0106031468531468,0.0150046702259687,0.0,0.0356496247654783,0.0706684551326189,0.0197521603925428,0.143939950980392,0.0706185097053444,0.0129692593008879,0.1527903324651447,0.0456072523642019,0.0099232527230289,0.0892652329749103,0.0396236493738757,0.0078874883286647,0.0831088435374148,0.0391836943996272,0.0059308847024364,0.0767213194749426
81,0.0832580033805621,0.0250366377054327,0.1710546812907327,0.0777335314692331,0.0145688480795428,0.1493337046578012,0.0038416313582578,0.0,0.0122899581589957,0.0128220583373431,0.0,0.0280655603392879,0.0753987543621135,0.0201870456587437,0.1589717348927873,0.0812036530730667,0.0239425283692464,0.1562704750204749,0.0512484072517983,0.0157785542694911,0.0959733893557422,0.0446440451884802,0.0104829545454545,0.0877430555555555,0.0419478055009227,0.0079008641570171,0.0831218443718442
82,0.0918368147856829,0.0277655079700402,0.1887574139976274,0.0867619148885571,0.0228032092247846,0.1752006072435478,0.0039170069880356,0.0,0.0126931123270035,0.0141378276481401,0.0,0.0305518517283908,0.082384318833945,0.0262099749151541,0.1840677557209813,0.0894615184716646,0.032538325471698,0.1721784776902885,0.0554093398914213,0.0189487179487178,0.1043739954998391,0.0466247611768984,0.0155614098837209,0.085793667435521,0.0440793847387302,0.0120208681403417,0.0841528735632183
83,0.099748940213389,0.0365890386450381,0.187864925986842,0.0947448418903421,0.0233896218385213,0.1875687436009945,0.003952032710154,0.0,0.0134873949579831,0.0202705511039134,0.0037151745592809,0.0438248498008445,0.0923910537507449,0.0330498616222133,0.1809753335011326,0.0990000955720516,0.0377490039840637,0.1941238981083539,0.0579668694475363,0.0175324425424484,0.1126241809342633,0.0490182768860402,0.0177091447265928,0.0896378197465933,0.0465629983443615,0.0157428075396825,0.0844470046082948
84,0.1081301932549,0.0423727240324352,0.2140277649663312,0.1047365842908186,0.0314582548945782,0.1916468253968253,0.0040505081413843,0.0,0.0136691230997404,0.0168253976868245,0.0,0.0372923076923076,0.0950665953166852,0.0379991319444444,0.167593822346777,0.0999467334137275,0.033655422446406,0.1878706406514056,0.0609377966898857,0.0247794871794871,0.1212695312499999,0.0513149784890624,0.0152078981624435,0.0874057539682539,0.0490166240484246,0.0197272940074906,0.0856133828996282
85,0.1132200701585741,0.0491152123025407,0.2188114478114477,0.1116956750730276,0.0421194095615773,0.19883714484812,0.0041390107749295,0.0,0.0132555204131966,0.0173552669571281,0.0037727772149369,0.0400230889869887,0.103606326458859,0.0367584445075219,0.1866120896386336,0.1086360769922449,0.0371092740893825,0.1917495414046121,0.0642382645615688,0.0283751764468642,0.115618503118503,0.0530302892229481,0.019872798279733,0.098216218525692,0.0515377972855302,0.0173500565824216,0.0945370370370369
86,0.1230147800647502,0.0576868492648981,0.2246012367211032,0.1162789301058644,0.0523234200743494,0.2020589225589224,0.0048480516437291,0.0,0.0152429467084638,0.022220675558894,0.0039277221913407,0.0485635815671785,0.1097571675868785,0.0439435646053293,0.1903368250961163,0.11930390449486,0.0505734623183507,0.2,0.0663287409105149,0.0273278393166955,0.1248919680254851,0.0545307683385395,0.017512637867647,0.1034516505092648,0.0518651326948051,0.0210646230323114,0.0931722187667249
87,0.1298208429711076,0.0610079053932062,0.2203847568263307,0.1219464541722755,0.0581272893772893,0.2049371431433436,0.0046398718515666,0.0,0.0145591133330687,0.0180995708532742,0.0037785959393765,0.0403131916777334,0.1112894160163503,0.0516075026668246,0.1878944484800728,0.1281378819497888,0.0546107052502913,0.2098965336919168,0.0671188198562823,0.0297276370347896,0.1164687661331956,0.0549712408085846,0.0219633576420959,0.0993739111498256,0.0538724895822839,0.0222084980237153,0.0880415761712689
88,0.1380541325126613,0.0744977025898077,0.2210467980295565,0.1279162103250292,0.0631649901791559,0.195666586812002,0.0048894629220207,0.0,0.0148993251465869,0.0178795585607021,0.0035191179571132,0.0387682295216027,0.116662665914913,0.0526279470960321,0.210463947807804,0.133241958036196,0.064281239786469,0.2086604320337196,0.0699932892783004,0.0286209605793536,0.1186014134452101,0.0570906715214488,0.0242594380544594,0.0995613174216848,0.054452792371139,0.0206523284749377,0.0861007475205668
89,0.1408622532086195,0.0748213368209631,0.2245273899033297,0.130546908579938,0.0758272901558722,0.2074705184306162,0.0046253658074139,0.0,0.0144107290803644,0.0236128612591424,0.0035193452380951,0.0518133971291865,0.1240981780220401,0.0642739273927392,0.2181247004553078,0.1368474291389804,0.0770477354606278,0.2275274991912002,0.0701524993110565,0.024854989132083,0.1225199982419127,0.0576151517614733,0.0287593206296602,0.0989833037962876,0.05249400473954,0.0185147446655478,0.0827772207367795
90,0.1469912855166762,0.0714977166205984,0.2286887254901959,0.1352306913245578,0.0753546011663536,0.2085001429796968,0.0046112202667059,0.0,0.0145217505241089,0.0196459979026528,0.0033773912249462,0.0453914641040134,0.1256437470065955,0.0673129251700679,0.2059705129767271,0.1425043142021185,0.0804857106241188,0.222071048767906,0.0718849695739823,0.0327905514639841,0.1273414977282685,0.0587884275608839,0.0236867269812184,0.1008942926045015,0.053467888063472,0.0192406533395932,0.086307560137457
