,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,2.0
66,3.0
67,3.0
68,3.0
69,3.0
70,3.0
71,3.0
72,3.0
73,3.0
74,4.0
75,3.0
76,3.0
77,3.0
78,3.0
79,2.0
80,2.0
81,4.0
82,4.0
83,4.0
84,6.0
85,8.0
86,9.0
87,11.0
88,12.0
89,12.0
90,15.0
91,18.0
92,21.0
93,22.0
94,20.0
95,19.0
96,19.0
97,19.0
98,18.0
99,20.0
100,21.0
101,25.0
102,24.0
103,25.0
104,24.0
105,19.0
106,16.0
107,16.0
108,16.0
109,14.0
110,13.0
111,13.0
112,12.0
113,11.0
114,8.0
115,3.0
116,4.0
117,2.0
118,1.0
119,1.0
120,1.0
121,1.0
122,3.0
123,4.0
124,4.0
125,4.0
126,4.0
127,3.0
128,3.0
129,3.0
130,4.0
131,4.0
132,4.0
133,2.0
134,2.0
135,2.0
136,1.0
137,1.0
138,1.0
139,1.0
140,1.0
141,2.0
142,2.0
143,2.0
144,1.0
145,2.0
146,3.0
147,3.0
148,3.0
149,3.0
150,4.0
151,6.0
152,6.0
153,6.0
154,6.0
155,5.0
156,5.0
157,3.0
158,3.0
159,3.0
160,2.0
161,2.0
162,1.0
163,1.0
164,1.0
165,1.0
166,1.0
167,1.0
168,0.0
169,1.0
170,1.0
171,2.0
172,3.0
173,3.0
174,3.0
175,3.0
176,3.0
177,3.0
178,3.0
179,3.0
180,3.0
181,2.0
182,2.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,1.0
198,1.0
199,1.0
200,1.0
201,1.0
202,1.0
203,1.0
204,1.0
205,1.0
206,1.0
207,1.0
208,1.0
209,1.0
210,1.0
211,0.0
212,0.0
213,0.0
214,0.0
215,2.0
216,2.0
217,2.0
218,2.0
219,2.0
220,2.0
221,2.0
222,2.0
223,2.0
224,2.0
225,2.0
226,2.0
227,2.0
228,2.0
229,1.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
