,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,4
80,4
81,4
82,5
83,5
84,6
85,7
86,7
87,8
88,8
89,10
90,11
91,12
92,13
93,13
94,15
95,16
96,18
97,19
98,19
99,20
100,21
101,22
102,22
103,23
104,23
105,23
106,23
107,23
108,24
109,25
110,25
111,26
112,26
113,26
114,26
115,26
116,27
117,27
118,27
119,28
120,28
121,28
122,28
123,29
124,29
125,30
126,31
127,31
128,32
129,34
130,35
131,35
132,35
133,36
134,36
135,36
136,36
137,36
138,37
139,37
140,37
141,37
142,39
143,39
144,39
145,39
146,39
147,39
148,39
149,39
150,39
151,39
152,39
153,39
154,39
155,39
156,40
157,40
158,40
159,40
160,40
161,40
162,40
163,41
164,41
165,43
166,43
167,43
168,43
169,43
170,44
171,44
172,44
173,44
174,44
175,44
176,44
177,44
178,44
179,44
180,44
181,44
182,44
183,44
184,44
185,44
186,44
187,44
188,44
189,44
190,44
191,44
192,44
193,44
194,44
195,44
196,44
197,44
198,44
199,44
200,44
201,44
202,44
203,44
204,44
205,44
206,44
207,44
208,44
209,44
210,44
211,44
212,44
213,44
214,44
215,44
216,44
217,44
218,44
219,44
220,44
221,44
222,44
223,44
224,44
225,44
226,44
227,44
228,44
229,44
230,44
231,44
232,44
233,44
234,44
235,44
236,44
237,44
238,44
