,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,0,,0,0
1,0,,0,0
2,,0,0,0
3,0,,0,0
4,1,,1,0
5,0,,0,0
6,,1,1,0
7,1,,1,0
8,,0,0,0
9,,0,0,0
10,0,,0,0
11,,0,0,0
12,2,,2,0
13,0,,0,0
14,0,,0,0
15,,0,0,0
16,0,,0,0
17,,1,1,0
18,0,,0,0
19,0,,0,0
20,1,,1,0
21,,0,0,0
22,0,,0,0
23,2,,1,1
24,,0,0,0
25,2,,2,0
26,0,,0,0
27,,0,0,0
28,0,,0,0
29,0,,0,0
30,,0,0,0
31,0,,0,0
32,2,,2,0
33,1,,1,0
34,2,,2,0
35,0,,0,0
36,0,,0,0
37,,0,0,0
38,,0,0,0
39,0,,0,0
40,0,,0,0
41,0,,0,0
42,0,,0,0
43,0,,0,0
44,,1,1,0
45,0,,0,0
46,,0,0,0
47,1,,1,0
48,0,,0,0
49,0,,0,0
50,,0,0,0
51,1,,1,0
52,0,,0,0
53,,0,0,0
54,1,,1,0
55,0,,0,0
56,1,,0,1
57,,0,0,0
58,0,,0,0
59,,0,0,0
60,0,,0,0
61,0,,0,0
62,0,,0,0
63,1,,1,0
64,,0,0,0
65,1,,1,0
66,,1,1,0
67,0,,0,0
68,,1,1,0
69,0,,0,0
70,,0,0,0
71,0,,0,0
72,1,,1,0
73,0,,0,0
74,0,,0,0
75,,0,0,0
76,2,,2,0
77,2,,1,1
78,0,,0,0
79,1,,1,0
80,,0,0,0
81,0,,0,0
82,,0,0,0
83,1,,1,0
84,0,,0,0
85,0,,0,0
86,1,,1,0
87,2,,2,0
88,0,,0,0
89,1,,1,0
90,0,,0,0
91,0,,0,0
92,0,,0,0
93,1,,1,0
94,,0,0,0
95,,0,0,0
96,0,,0,0
97,,1,1,0
98,0,,0,0
99,0,,0,0
100,0,,0,0
101,0,,0,0
102,1,,1,0
103,0,,0,0
104,3,,3,0
105,0,,0,0
106,1,,1,0
107,2,,2,0
108,0,,0,0
109,2,,2,0
110,0,,0,0
111,0,,0,0
112,0,,0,0
113,,0,0,0
114,0,,0,0
115,0,,0,0
116,,0,0,0
117,1,,1,0
118,0,,0,0
119,0,,0,0
120,3,,2,1
121,1,,1,0
122,,0,0,0
123,,0,0,0
124,2,,2,0
125,0,,0,0
126,0,,0,0
127,0,,0,0
128,1,,1,0
129,1,,1,0
130,0,,0,0
131,0,,0,0
132,,0,0,0
133,0,,0,0
134,,0,0,0
135,,0,0,0
136,0,,0,0
137,1,,0,1
138,3,,2,1
139,,0,0,0
140,1,,1,0
141,,0,0,0
142,0,,0,0
143,2,,1,1
144,,0,0,0
145,1,,1,0
146,1,,1,0
147,0,,0,0
148,,1,0,1
149,,0,0,0
150,,0,0,0
151,0,,0,0
152,1,,1,0
153,,0,0,0
154,0,,0,0
155,,0,0,0
156,0,,0,0
157,2,,2,0
158,0,,0,0
159,1,,0,1
160,0,,0,0
161,0,,0,0
162,4,,4,0
163,1,,0,1
164,,0,0,0
165,0,,0,0
166,2,,1,1
167,0,,0,0
168,,0,0,0
169,1,,1,0
170,,2,2,0
171,0,,0,0
172,0,,0,0
173,1,,1,0
174,,0,0,0
175,2,,2,0
176,,0,0,0
177,0,,0,0
178,,0,0,0
179,0,,0,0
180,,0,0,0
181,,0,0,0
182,0,,0,0
183,0,,0,0
184,0,,0,0
185,2,,2,0
186,0,,0,0
187,2,,1,1
188,,1,0,1
189,,0,0,0
190,,0,0,0
191,,2,2,0
192,0,,0,0
193,,0,0,0
194,1,,1,0
195,,1,1,0
196,1,,1,0
197,0,,0,0
198,,0,0,0
199,,0,0,0
200,,1,1,0
201,0,,0,0
202,2,,2,0
203,4,,3,1
204,0,,0,0
205,0,,0,0
206,0,,0,0
207,2,,1,1
208,0,,0,0
209,,0,0,0
210,2,,2,0
211,2,,2,0
212,,0,0,0
213,0,,0,0
