,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,1.0
62,1.0
63,1.0
64,1.0
65,1.0
66,2.0
67,4.0
68,4.0
69,4.0
70,8.0
71,8.0
72,9.0
73,9.0
74,8.0
75,8.0
76,8.0
77,6.0
78,8.0
79,8.0
80,8.0
81,9.0
82,9.0
83,12.0
84,11.0
85,14.0
86,15.0
87,16.0
88,17.0
89,17.0
90,20.0
91,21.0
92,24.0
93,23.0
94,24.0
95,25.0
96,26.0
97,24.0
98,25.0
99,22.0
100,22.0
101,20.0
102,17.0
103,17.0
104,15.0
105,13.0
106,14.0
107,13.0
108,12.0
109,9.0
110,8.0
111,6.0
112,5.0
113,6.0
114,4.0
115,4.0
116,4.0
117,4.0
118,4.0
119,3.0
120,2.0
121,2.0
122,2.0
123,2.0
124,2.0
125,2.0
126,1.0
127,1.0
128,2.0
129,2.0
130,1.0
131,2.0
132,2.0
133,3.0
134,6.0
135,6.0
136,7.0
137,8.0
138,8.0
139,8.0
140,8.0
141,7.0
142,8.0
143,8.0
144,9.0
145,10.0
146,11.0
147,10.0
148,7.0
149,8.0
150,11.0
151,12.0
152,13.0
153,14.0
154,15.0
155,15.0
156,15.0
157,15.0
158,15.0
159,14.0
160,12.0
161,11.0
162,11.0
163,9.0
164,6.0
165,4.0
166,4.0
167,2.0
168,1.0
169,1.0
170,1.0
171,1.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,1.0
189,5.0
190,5.0
191,5.0
192,6.0
193,9.0
194,9.0
195,9.0
196,10.0
197,10.0
198,10.0
199,10.0
200,10.0
201,7.0
202,7.0
203,5.0
204,5.0
205,3.0
206,3.0
207,1.0
208,1.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,1.0
234,1.0
235,2.0
236,2.0
237,2.0
238,2.0
