,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,1.0
70,2.0
71,2.0
72,2.0
73,2.0
74,2.0
75,3.0
76,4.0
77,5.0
78,5.0
79,5.0
80,6.0
81,9.0
82,9.0
83,13.0
84,16.0
85,16.0
86,18.0
87,21.0
88,23.0
89,23.0
90,23.0
91,25.0
92,25.0
93,24.0
94,25.0
95,24.0
96,22.0
97,18.0
98,21.0
99,19.0
100,17.0
101,17.0
102,16.0
103,15.0
104,14.0
105,15.0
106,13.0
107,12.0
108,8.0
109,7.0
110,7.0
111,7.0
112,5.0
113,4.0
114,4.0
115,5.0
116,6.0
117,7.0
118,6.0
119,7.0
120,7.0
121,6.0
122,6.0
123,7.0
124,7.0
125,8.0
126,8.0
127,8.0
128,7.0
129,4.0
130,3.0
131,2.0
132,2.0
133,2.0
134,1.0
135,1.0
136,1.0
137,1.0
138,0.0
139,0.0
140,1.0
141,1.0
142,3.0
143,3.0
144,4.0
145,4.0
146,4.0
147,6.0
148,7.0
149,8.0
150,7.0
151,7.0
152,7.0
153,7.0
154,7.0
155,7.0
156,5.0
157,5.0
158,3.0
159,3.0
160,3.0
161,1.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,1.0
189,1.0
190,1.0
191,1.0
192,2.0
193,3.0
194,5.0
195,6.0
196,6.0
197,6.0
198,7.0
199,9.0
200,9.0
201,9.0
202,8.0
203,7.0
204,8.0
205,7.0
206,8.0
207,7.0
208,6.0
209,5.0
210,6.0
211,6.0
212,5.0
213,4.0
214,3.0
215,3.0
216,3.0
217,3.0
218,3.0
219,2.0
220,2.0
221,2.0
222,2.0
223,1.0
224,0.0
225,1.0
226,2.0
227,3.0
228,4.0
229,5.0
230,5.0
231,8.0
232,9.0
233,9.0
234,9.0
235,8.0
236,9.0
237,9.0
238,9.0
