,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,4.0
77,5.0
78,6.0
79,7.0
80,10.0
81,11.0
82,14.0
83,15.0
84,17.0
85,18.0
86,18.0
87,17.0
88,15.0
89,18.0
90,13.0
91,13.0
92,14.0
93,13.0
94,17.0
95,21.0
96,24.0
97,24.0
98,24.0
99,24.0
100,28.0
101,31.0
102,32.0
103,34.0
104,27.0
105,30.0
106,30.0
107,29.0
108,29.0
109,26.0
110,22.0
111,11.0
112,12.0
113,14.0
114,14.0
115,11.0
116,9.0
117,9.0
118,5.0
119,5.0
120,5.0
121,5.0
122,3.0
123,3.0
124,4.0
125,2.0
126,2.0
127,2.0
128,4.0
129,4.0
130,4.0
131,4.0
132,3.0
133,3.0
134,4.0
135,5.0
136,5.0
137,5.0
138,4.0
139,2.0
140,2.0
141,2.0
142,2.0
143,2.0
144,2.0
145,0.0
146,0.0
147,1.0
148,1.0
149,2.0
150,2.0
151,3.0
152,3.0
153,3.0
154,3.0
155,3.0
156,3.0
157,3.0
158,3.0
159,3.0
160,1.0
161,1.0
162,1.0
163,1.0
164,1.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,1.0
187,1.0
188,1.0
189,1.0
190,1.0
191,1.0
192,1.0
193,1.0
194,1.0
195,0.0
196,1.0
197,1.0
198,1.0
199,2.0
200,2.0
201,2.0
202,3.0
203,3.0
204,3.0
205,3.0
206,3.0
207,2.0
208,2.0
209,1.0
210,1.0
211,1.0
212,1.0
213,1.0
214,1.0
215,1.0
216,0.0
217,0.0
218,0.0
219,2.0
220,2.0
221,2.0
222,3.0
223,4.0
224,5.0
225,5.0
226,5.0
227,7.0
228,7.0
229,7.0
230,7.0
231,7.0
232,7.0
233,7.0
234,7.0
235,7.0
236,4.0
237,3.0
238,2.0
