,Daily_absent_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,1.0
63,1.0
64,1.0
65,1.0
66,1.0
67,1.0
68,1.0
69,3.0
70,4.0
71,4.0
72,4.0
73,6.0
74,7.0
75,8.0
76,12.0
77,11.0
78,11.0
79,11.0
80,11.0
81,10.0
82,11.0
83,14.0
84,14.0
85,17.0
86,18.0
87,17.0
88,20.0
89,21.0
90,25.0
91,26.0
92,25.0
93,25.0
94,27.0
95,26.0
96,24.0
97,22.0
98,23.0
99,22.0
100,23.0
101,20.0
102,19.0
103,22.0
104,14.0
105,12.0
106,11.0
107,10.0
108,12.0
109,11.0
110,8.0
111,7.0
112,7.0
113,8.0
114,7.0
115,6.0
116,7.0
117,7.0
118,8.0
119,8.0
120,8.0
121,8.0
122,8.0
123,7.0
124,8.0
125,7.0
126,7.0
127,6.0
128,6.0
129,6.0
130,6.0
131,5.0
132,4.0
133,4.0
134,4.0
135,4.0
136,3.0
137,3.0
138,2.0
139,2.0
140,2.0
141,2.0
142,2.0
143,2.0
144,2.0
145,2.0
146,1.0
147,1.0
148,1.0
149,1.0
150,1.0
151,1.0
152,1.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,1.0
189,1.0
190,1.0
191,1.0
192,1.0
193,1.0
194,1.0
195,1.0
196,1.0
197,2.0
198,2.0
199,2.0
200,2.0
201,2.0
202,2.0
203,2.0
204,1.0
205,1.0
206,1.0
207,1.0
208,1.0
209,1.0
210,1.0
211,2.0
212,2.0
213,2.0
214,2.0
215,3.0
216,2.0
217,2.0
218,1.0
219,1.0
220,1.0
221,1.0
222,0.0
223,1.0
224,1.0
225,1.0
226,1.0
227,1.0
228,1.0
229,1.0
230,0.0
231,0.0
232,0.0
233,0.0
234,1.0
235,1.0
236,1.0
237,2.0
238,2.0
