,susceptible,exposed,mild,severe,recovered,asymptomatic
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.01,0.0,0.0,0.0,0.0
59,0.0,0.02,0.0,0.0,0.0,0.0
60,0.0,0.04,0.0,0.0,0.0,0.01
61,0.0,0.05,0.0,0.0,0.0,0.01
62,0.0,0.03,0.02,0.01,0.0,0.01
63,0.0,0.03,0.03,0.01,0.0,0.01
64,0.0,0.04,0.04,0.01,0.0,0.02
65,0.0,0.06,0.04,0.01,0.0,0.05
66,0.0,0.12,0.04,0.01,0.0,0.07
67,0.0,0.22,0.04,0.01,0.0,0.12
68,0.0,0.27,0.07,0.01,0.0,0.15
69,0.0,0.28,0.12,0.04,0.04,0.2
70,0.0,0.4,0.14,0.05,0.05,0.21
71,0.0,0.52,0.14,0.05,0.06,0.35
72,0.0,0.72,0.21,0.07,0.06,0.43
73,0.0,0.86,0.28,0.08,0.06,0.55
74,0.0,1.05,0.37,0.1,0.06,0.7
75,0.0,1.29,0.42,0.14,0.09,0.85
76,0.0,1.11,0.93,0.19,0.25,1.03
77,0.0,1.54,0.96,0.19,0.29,1.28
78,0.0,2.02,1.04,0.21,0.3,1.54
79,0.0,2.49,1.08,0.24,0.4,1.81
80,0.0,2.65,1.31,0.3,0.5,2.12
81,0.0,3.13,1.48,0.34,0.63,2.57
82,0.0,3.65,1.73,0.36,0.78,2.81
83,0.0,2.57,2.89,0.61,1.87,2.81
84,0.0,3.59,2.94,0.61,1.94,3.32
85,0.0,4.26,3.06,0.69,2.07,3.82
86,0.0,4.9,3.32,0.73,2.23,4.42
87,0.0,5.43,3.6,0.8,2.62,4.92
88,0.0,5.84,3.96,0.88,3.04,5.5
89,0.0,6.4,4.28,1.06,3.57,6.12
90,0.0,4.17,5.63,1.51,6.98,5.48
91,0.0,5.31,5.74,1.57,7.16,6.1
92,0.0,5.99,5.96,1.58,7.48,6.79
93,0.0,6.63,6.28,1.67,7.97,7.38
94,0.0,6.88,6.46,1.68,8.78,8.01
