,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,1.0
67,1.0
68,1.0
69,2.0
70,3.0
71,3.0
72,4.0
73,4.0
74,5.0
75,6.0
76,6.0
77,7.0
78,6.0
79,6.0
80,7.0
81,8.0
82,9.0
83,12.0
84,14.0
85,15.0
86,18.0
87,20.0
88,22.0
89,24.0
90,26.0
91,24.0
92,24.0
93,27.0
94,27.0
95,26.0
96,25.0
97,25.0
98,24.0
99,27.0
100,27.0
101,24.0
102,21.0
103,21.0
104,19.0
105,16.0
106,17.0
107,14.0
108,13.0
109,12.0
110,11.0
111,9.0
112,7.0
113,6.0
114,5.0
115,4.0
116,5.0
117,6.0
118,6.0
119,7.0
120,9.0
121,10.0
122,10.0
123,9.0
124,9.0
125,8.0
126,7.0
127,7.0
128,8.0
129,7.0
130,5.0
131,5.0
132,4.0
133,4.0
134,2.0
135,1.0
136,1.0
137,1.0
138,1.0
139,1.0
140,1.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,1.0
158,1.0
159,1.0
160,1.0
161,1.0
162,1.0
163,1.0
164,1.0
165,1.0
166,1.0
167,1.0
168,1.0
169,1.0
170,1.0
171,0.0
172,2.0
173,2.0
174,2.0
175,2.0
176,2.0
177,2.0
178,2.0
179,2.0
180,2.0
181,2.0
182,2.0
183,2.0
184,2.0
185,2.0
186,2.0
187,1.0
188,1.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
