,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,3
65,3
66,3
67,3
68,4
69,4
70,4
71,4
72,5
73,6
74,6
75,7
76,8
77,10
78,10
79,14
80,16
81,19
82,20
83,26
84,28
85,31
86,35
87,43
88,47
89,49
90,52
91,62
92,67
93,74
94,80
95,90
96,98
97,105
98,111
99,123
100,128
101,136
102,137
103,142
104,148
105,155
106,157
107,163
108,164
109,167
110,175
111,179
112,182
113,189
114,192
115,195
116,199
117,201
118,201
119,201
120,202
121,204
122,204
123,205
124,206
125,209
126,209
127,209
128,209
129,209
130,209
131,209
132,209
133,209
134,209
135,209
136,209
137,209
138,209
139,209
140,210
141,210
142,210
143,210
144,210
145,210
146,210
147,210
148,210
149,210
150,210
151,210
152,210
153,210
154,210
155,210
156,210
157,210
158,210
159,210
160,210
161,210
162,210
163,210
164,210
165,210
166,210
167,210
168,210
169,210
170,210
171,210
172,210
173,210
174,210
175,210
176,210
177,210
178,210
179,210
180,210
181,210
182,210
183,210
184,210
185,210
186,210
187,210
188,210
189,210
190,210
191,210
192,210
193,210
194,210
195,210
196,210
197,211
198,211
199,211
200,211
201,212
202,212
203,212
204,212
205,213
206,215
207,215
208,218
209,218
210,218
211,218
212,218
213,219
214,219
215,219
216,219
217,219
218,219
219,219
220,219
221,219
222,219
223,219
224,219
225,219
226,219
227,219
228,219
229,219
230,219
231,219
232,219
233,219
234,219
235,219
236,219
237,219
238,219
