,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,2.0
66,2.0
67,2.0
68,2.0
69,2.0
70,2.0
71,2.0
72,2.0
73,1.0
74,3.0
75,3.0
76,7.0
77,10.0
78,11.0
79,15.0
80,17.0
81,23.0
82,26.0
83,29.0
84,36.0
85,40.0
86,46.0
87,51.0
88,57.0
89,58.0
90,64.0
91,64.0
92,78.0
93,86.0
94,88.0
95,91.0
96,99.0
97,107.0
98,104.0
99,106.0
100,103.0
101,98.0
102,99.0
103,97.0
104,97.0
105,102.0
106,99.0
107,97.0
108,96.0
109,93.0
110,91.0
111,82.0
112,74.0
113,70.0
114,66.0
115,61.0
116,58.0
117,54.0
118,51.0
119,41.0
120,32.0
121,27.0
122,22.0
123,19.0
124,18.0
125,15.0
126,13.0
127,13.0
128,10.0
129,6.0
130,5.0
131,5.0
132,5.0
133,4.0
134,4.0
135,4.0
136,4.0
137,2.0
138,1.0
139,1.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,2.0
155,4.0
156,5.0
157,5.0
158,6.0
159,6.0
160,8.0
161,8.0
162,8.0
163,8.0
164,8.0
165,8.0
166,6.0
167,6.0
168,6.0
169,3.0
170,3.0
171,3.0
172,3.0
173,2.0
174,2.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,2.0
181,4.0
182,4.0
183,5.0
184,7.0
185,8.0
186,8.0
187,9.0
188,9.0
189,11.0
190,14.0
191,13.0
192,13.0
193,13.0
194,10.0
195,6.0
196,6.0
197,6.0
198,6.0
199,3.0
200,3.0
201,3.0
202,3.0
203,1.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,1.0
227,1.0
228,1.0
229,2.0
230,2.0
231,2.0
232,2.0
233,2.0
234,2.0
235,2.0
236,2.0
237,1.0
238,1.0
