,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,1.0
68,3.0
69,5.0
70,7.0
71,11.0
72,12.0
73,15.0
74,17.0
75,20.0
76,22.0
77,22.0
78,25.0
79,26.0
80,30.0
81,28.0
82,29.0
83,29.0
84,34.0
85,39.0
86,48.0
87,51.0
88,55.0
89,63.0
90,64.0
91,68.0
92,70.0
93,71.0
94,77.0
95,81.0
96,83.0
97,81.0
98,76.0
99,70.0
100,73.0
101,74.0
102,76.0
103,78.0
104,76.0
105,75.0
106,77.0
107,78.0
108,76.0
109,76.0
110,78.0
111,80.0
112,80.0
113,80.0
114,73.0
115,72.0
116,71.0
117,69.0
118,68.0
119,69.0
120,64.0
121,60.0
122,64.0
123,64.0
124,56.0
125,54.0
126,55.0
127,49.0
128,44.0
129,42.0
130,41.0
131,42.0
132,37.0
133,32.0
134,28.0
135,26.0
136,16.0
137,13.0
138,15.0
139,15.0
140,13.0
141,15.0
142,13.0
143,15.0
144,13.0
145,14.0
146,12.0
147,12.0
148,11.0
149,10.0
150,8.0
151,7.0
152,7.0
153,7.0
154,4.0
155,4.0
156,3.0
157,1.0
158,1.0
159,1.0
160,1.0
161,1.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,1.0
170,1.0
171,1.0
172,1.0
173,1.0
174,1.0
175,1.0
176,1.0
177,1.0
178,1.0
179,1.0
180,1.0
181,1.0
182,1.0
183,1.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,1.0
202,1.0
203,1.0
204,1.0
205,1.0
206,1.0
207,2.0
208,2.0
209,2.0
210,2.0
211,1.0
212,1.0
213,1.0
214,1.0
215,1.0
216,1.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
