,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,1.0
75,1.0
76,5.0
77,6.0
78,7.0
79,10.0
80,10.0
81,12.0
82,16.0
83,23.0
84,27.0
85,35.0
86,40.0
87,52.0
88,55.0
89,60.0
90,64.0
91,74.0
92,76.0
93,80.0
94,89.0
95,93.0
96,94.0
97,90.0
98,96.0
99,96.0
100,96.0
101,88.0
102,83.0
103,77.0
104,75.0
105,68.0
106,65.0
107,62.0
108,60.0
109,54.0
110,54.0
111,52.0
112,46.0
113,41.0
114,39.0
115,38.0
116,34.0
117,33.0
118,31.0
119,30.0
120,30.0
121,30.0
122,30.0
123,32.0
124,28.0
125,29.0
126,26.0
127,27.0
128,23.0
129,22.0
130,23.0
131,22.0
132,18.0
133,17.0
134,13.0
135,11.0
136,8.0
137,7.0
138,6.0
139,5.0
140,4.0
141,3.0
142,4.0
143,4.0
144,4.0
145,3.0
146,5.0
147,6.0
148,6.0
149,8.0
150,10.0
151,10.0
152,10.0
153,10.0
154,9.0
155,8.0
156,7.0
157,7.0
158,5.0
159,4.0
160,3.0
161,1.0
162,1.0
163,1.0
164,1.0
165,1.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,1.0
179,2.0
180,2.0
181,2.0
182,2.0
183,2.0
184,2.0
185,2.0
186,2.0
187,2.0
188,2.0
189,2.0
190,2.0
191,2.0
192,3.0
193,7.0
194,5.0
195,7.0
196,9.0
197,11.0
198,15.0
199,18.0
200,20.0
201,21.0
202,21.0
203,21.0
204,22.0
205,18.0
206,15.0
207,15.0
208,15.0
209,12.0
210,8.0
211,5.0
212,5.0
213,4.0
214,3.0
215,3.0
216,3.0
217,3.0
218,2.0
219,1.0
220,1.0
221,1.0
222,1.0
223,1.0
224,1.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,1.0
234,1.0
235,1.0
236,1.0
237,1.0
238,1.0
