,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,1.0
60,1.0
61,1.0
62,1.0
63,1.0
64,1.0
65,1.0
66,1.0
67,1.0
68,1.0
69,2.0
70,5.0
71,5.0
72,6.0
73,10.0
74,11.0
75,17.0
76,18.0
77,22.0
78,25.0
79,25.0
80,30.0
81,35.0
82,40.0
83,40.0
84,47.0
85,51.0
86,53.0
87,52.0
88,60.0
89,66.0
90,68.0
91,70.0
92,72.0
93,78.0
94,83.0
95,86.0
96,88.0
97,90.0
98,99.0
99,99.0
100,103.0
101,106.0
102,102.0
103,103.0
104,108.0
105,107.0
106,102.0
107,106.0
108,107.0
109,106.0
110,98.0
111,89.0
112,88.0
113,89.0
114,82.0
115,80.0
116,75.0
117,74.0
118,69.0
119,62.0
120,57.0
121,51.0
122,46.0
123,44.0
124,38.0
125,32.0
126,30.0
127,24.0
128,19.0
129,13.0
130,11.0
131,10.0
132,8.0
133,5.0
134,4.0
135,4.0
136,3.0
137,1.0
138,1.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,1.0
151,2.0
152,3.0
153,3.0
154,3.0
155,4.0
156,5.0
157,5.0
158,5.0
159,5.0
160,4.0
161,4.0
162,4.0
163,4.0
164,4.0
165,3.0
166,1.0
167,1.0
168,1.0
169,1.0
170,1.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,2.0
205,2.0
206,5.0
207,5.0
208,5.0
209,7.0
210,9.0
211,10.0
212,10.0
213,12.0
214,13.0
215,15.0
216,16.0
217,12.0
218,12.0
219,13.0
220,14.0
221,12.0
222,12.0
223,10.0
224,9.0
225,8.0
226,7.0
227,7.0
228,6.0
229,6.0
230,6.0
231,4.0
232,3.0
233,2.0
234,1.0
235,0.0
236,0.0
237,0.0
238,0.0
