,mean,median,ci_lower,ci_upper
76,6.05,6.0,0.0,16.450000000000003
77,7.42,7.0,1.0,19.450000000000003
78,8.89,8.0,1.0,22.35000000000001
79,10.68,10.0,2.0,24.450000000000003
80,12.84,12.0,3.0,30.450000000000003
81,15.34,13.0,4.0,35.45
82,17.67,17.0,5.0,40.35000000000001
83,20.08,20.0,6.0,42.80000000000001
84,22.75,22.0,7.525,45.80000000000001
85,25.67,24.0,9.525,49.45
86,28.96,28.0,9.525,52.0
87,32.67,31.0,12.0,55.45
88,36.19,36.0,13.525,58.45
89,40.4,41.0,15.525,65.35000000000001
90,44.37,45.0,18.0,70.25000000000001
91,48.75,49.0,22.525,75.45
92,52.93,55.0,26.575000000000003,81.9
93,57.24,60.0,27.05,88.35000000000001
94,61.32,63.0,30.525,94.25000000000001
95,65.45,67.0,32.575,98.25000000000001
96,69.43,70.0,34.525,102.9
97,73.32,75.0,37.575,106.70000000000002
98,77.37,79.0,40.575,110.9
99,81.24,82.0,43.525,115.9
100,84.81,86.0,45.525,120.45
101,88.98,91.0,48.525,129.35000000000002
102,92.61,93.0,51.525,134.25
103,96.0,96.0,56.0,137.45
104,99.09,100.0,58.05,141.0
105,102.17,103.0,59.1,146.25
106,105.17,105.0,64.675,150.35000000000002
107,108.28,108.0,66.625,154.35000000000002
108,110.92,111.0,71.525,155.8
109,113.84,114.0,76.0,159.9
110,116.24,117.0,77.525,161.45
111,119.07,120.0,80.525,163.70000000000002
112,121.31,122.0,81.575,165.25
113,123.43,125.0,82.05,165.25
114,125.46,125.46,83.525,166.15000000000003
115,127.36,127.0,86.0,166.70000000000002
116,128.91,129.0,87.0,168.60000000000002
117,130.76,130.76,88.0,170.60000000000002
118,132.43,132.0,88.525,172.25
119,134.02,134.0,92.575,173.70000000000002
120,135.29,135.0,94.1,173.70000000000002
121,136.57,135.0,95.1,174.8
122,137.72,136.0,95.575,176.8
123,138.8,137.0,96.575,177.35000000000002
124,139.82,139.0,98.525,178.35000000000002
125,140.83,140.83,99.525,178.9
126,141.69,141.69,100.575,179.45
127,142.46,142.46,100.575,180.0
128,143.31,143.31,101.575,180.0
129,144.08,144.0,103.525,181.0
130,144.75,145.0,105.0,181.0
131,145.49,146.0,105.525,181.0
132,146.09,146.09,105.525,181.0
133,146.53,147.0,105.525,181.0
134,147.03,148.0,106.0,181.45
135,147.51,148.0,106.0,181.9
136,148.04,149.0,106.0,182.45
137,148.43,149.0,106.525,183.0
138,148.77,149.0,107.05,183.0
139,149.12,149.12,107.05,184.0
140,149.46,150.0,107.05,184.45
141,149.77,150.0,107.05,184.9
142,150.13,151.0,107.525,186.45
143,150.49,151.0,108.525,187.8
144,150.78,151.0,108.525,188.8
145,151.07,151.07,109.05,189.70000000000002
146,151.33,152.0,109.525,189.70000000000002
147,151.68,152.0,110.0,191.05
148,152.0,152.0,111.0,193.25
149,152.34,153.0,111.525,193.25
150,152.62,153.0,112.525,193.25
151,152.85,153.0,113.0,193.25
152,153.12,153.12,114.05,194.35000000000002
153,153.42,153.42,114.05,194.9
154,153.69,153.69,115.525,194.9
155,153.95,153.95,116.525,196.0
156,154.18,154.0,116.525,196.0
157,154.39,154.39,116.525,196.9
158,154.6,155.0,117.05,197.8
159,154.81,155.0,117.575,198.35000000000002
160,155.04,155.04,118.1,198.35000000000002
161,155.21,155.21,118.1,198.9
162,155.32,155.32,118.1,200.0
163,155.46,155.46,119.15,200.9
164,155.57,155.57,119.15,200.9
165,155.68,155.68,119.675,201.35000000000002
166,155.79,155.79,119.675,201.8
167,155.88,155.88,119.675,202.35000000000002
168,155.96,155.96,119.675,202.35000000000002
169,156.03,156.0,119.675,202.35000000000002
170,156.15,156.15,119.675,202.35000000000002
171,156.24,157.0,119.675,202.35000000000002
172,156.28,157.0,119.675,202.35000000000002
173,156.35,157.0,119.675,203.45
174,156.42,157.0,119.675,203.45
175,156.48,157.0,119.675,203.45
176,156.56,157.0,119.675,204.0
177,156.64,158.0,119.675,204.0
178,156.7,158.0,119.675,204.0
179,156.81,158.0,119.675,204.0
180,156.86,158.0,119.675,204.0
181,156.95,158.0,119.675,204.0
182,157.03,158.0,119.675,204.45
183,157.09,158.0,119.675,204.45
184,157.17,158.0,119.675,204.45
185,157.24,158.0,119.675,204.45
186,157.3,158.0,119.675,204.9
187,157.45,158.0,119.675,205.9
188,157.46,158.0,119.675,205.9
189,157.54,158.0,119.675,205.9
190,157.64,158.0,119.675,205.9
191,157.67,158.0,119.675,205.9
192,157.81,158.0,119.675,205.9
193,157.89,158.0,119.675,206.35000000000002
194,157.95,158.0,119.675,206.9
195,158.0,159.0,119.675,206.9
196,158.07,159.0,119.675,207.45
197,158.1,159.0,119.675,207.45
198,158.12,159.0,119.675,207.45
199,158.17,159.0,119.675,208.45
200,158.22,159.0,119.675,208.45
201,158.27,159.0,119.675,208.45
202,158.29,159.0,119.675,208.45
203,158.32,159.0,119.675,208.45
204,158.37,159.0,119.675,208.45
205,158.41,159.0,119.675,208.45
206,158.47,159.0,119.675,208.45
207,158.53,159.0,119.675,208.45
208,158.59,159.0,119.675,208.45
209,158.68,160.0,119.675,208.45
210,158.74,160.0,119.675,208.45
211,158.8,160.0,119.675,208.45
212,158.88,160.0,119.675,208.9
213,158.96,160.0,119.675,208.9
214,159.01,160.0,119.675,208.9
215,159.08,160.0,120.15,208.9
216,159.15,160.0,121.1,208.9
217,159.2,160.0,121.1,208.9
218,159.23,160.0,121.1,208.9
219,159.29,160.0,121.1,208.9
220,159.39,160.0,122.05,208.9
221,159.46,160.0,122.05,208.9
222,159.49,160.0,122.525,208.9
223,159.59,160.0,122.525,208.9
224,159.67,160.0,123.525,208.9
225,159.8,160.0,124.0,208.9
226,159.9,160.0,124.0,208.9
227,159.99,160.0,124.0,208.9
228,160.16,160.16,124.0,208.9
229,160.27,160.27,124.0,208.9
230,160.32,160.32,124.0,208.9
231,160.42,160.42,124.0,208.9
232,160.56,160.56,124.0,208.9
233,160.64,160.64,124.0,208.9
234,160.78,160.78,124.0,208.9
235,160.85,160.85,124.0,208.9
236,160.93,160.93,124.0,209.45
237,161.04,161.0,124.0,209.45
238,161.22,161.0,124.0,209.45
