,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,1
67,3
68,3
69,3
70,4
71,6
72,6
73,7
74,7
75,8
76,12
77,14
78,16
79,16
80,18
81,18
82,23
83,27
84,31
85,33
86,38
87,40
88,44
89,49
90,51
91,53
92,54
93,54
94,55
95,56
96,58
97,61
98,64
99,68
100,72
101,75
102,78
103,79
104,79
105,82
106,82
107,83
108,83
109,84
110,85
111,85
112,85
113,87
114,88
115,90
116,90
117,90
118,90
119,91
120,92
121,92
122,94
123,94
124,94
125,94
126,94
127,94
128,94
129,94
130,94
131,94
132,94
133,95
134,95
135,96
136,96
137,96
138,96
139,96
140,96
141,96
142,96
143,97
144,97
145,97
146,97
147,97
148,97
149,97
150,97
151,97
152,97
153,97
154,97
155,97
156,97
157,97
158,97
159,97
160,97
161,97
162,97
163,97
164,97
165,97
166,97
167,97
168,97
169,97
170,97
171,97
172,97
173,97
174,97
175,97
176,97
177,97
178,97
179,97
180,97
181,97
182,97
183,97
184,97
185,97
186,97
187,97
188,97
189,97
190,97
191,97
192,97
193,97
194,97
195,97
196,97
197,97
198,97
199,97
200,97
201,97
202,97
203,97
204,97
205,97
206,97
207,97
208,98
209,99
210,99
211,99
212,99
213,99
214,99
215,99
216,99
217,99
218,99
219,99
220,100
221,100
222,101
223,101
224,104
225,104
226,104
227,104
228,104
229,104
230,104
231,105
232,105
233,105
234,106
235,106
236,106
237,107
238,107
