,transmission_time,incubation_time,infection_time,disease_state
0,9410,650,9072,State.EXPOSED
1,9552,508,9072,State.EXPOSED
2,9697,969,9410,State.EXPOSED
3,9808,391,9552,State.EXPOSED
4,9845,821,9410,State.EXPOSED
5,9856,343,9552,State.EXPOSED
6,9986,680,9410,State.EXPOSED
7,9996,946,9845,State.EXPOSED
8,10010,549,9697,State.EXPOSED
9,10088,111,9552,State.EXPOSED
10,10112,1336,9808,State.EXPOSED
11,10130,812,9845,State.EXPOSED
12,10212,,9936,State.ASYMPTOMATIC
13,10233,359,9986,State.EXPOSED
14,10249,1199,9808,State.EXPOSED
15,10257,335,9986,State.EXPOSED
16,10418,172,9996,State.EXPOSED
17,10537,341,10257,State.EXPOSED
18,10563,27,9996,State.EXPOSED
19,10673,722,10537,State.EXPOSED
20,10778,105,10418,State.EXPOSED
21,10824,571,10537,State.EXPOSED
22,10848,501,10824,State.EXPOSED
23,10938,244,10656,State.EXPOSED
24,10969,380,10824,State.EXPOSED
25,10980,415,10537,State.EXPOSED
26,11002,382,10656,State.EXPOSED
27,11046,136,10656,State.EXPOSED
28,11058,124,10656,State.EXPOSED
29,11145,590,10848,State.EXPOSED
30,11208,,11046,State.ASYMPTOMATIC
31,11240,800,11088,State.EXPOSED
32,11280,0,10947,State.MILD
33,11298,,10944,State.ASYMPTOMATIC
34,11337,1498,11232,State.EXPOSED
35,11353,1482,11232,State.EXPOSED
36,11377,,11046,State.ASYMPTOMATIC
37,11381,,11046,State.ASYMPTOMATIC
38,11382,652,10980,State.EXPOSED
39,11400,,11046,State.ASYMPTOMATIC
40,11505,188,11145,State.EXPOSED
41,11508,1327,11232,State.EXPOSED
42,11521,604,11337,State.EXPOSED
43,11537,1054,11382,State.EXPOSED
44,11548,577,11337,State.EXPOSED
45,11584,109,11145,State.EXPOSED
46,11625,211,11232,State.EXPOSED
47,11666,,11376,State.ASYMPTOMATIC
48,11681,,11376,State.ASYMPTOMATIC
49,11682,118,11353,State.EXPOSED
50,11689,436,11337,State.EXPOSED
51,11697,592,11381,State.EXPOSED
52,11717,83,11353,State.EXPOSED
53,11738,906,11681,State.EXPOSED
54,11777,308,11376,State.EXPOSED
55,11790,1045,11232,State.EXPOSED
56,11811,655,11548,State.EXPOSED
57,11816,775,11382,State.EXPOSED
58,11817,220,11521,State.EXPOSED
59,11817,774,11382,State.EXPOSED
60,11820,,11697,State.ASYMPTOMATIC
61,11826,,11682,State.ASYMPTOMATIC
62,11832,759,11382,State.EXPOSED
63,11889,166,11817,State.EXPOSED
64,11904,138,11520,State.EXPOSED
65,11904,740,11681,State.EXPOSED
66,11907,382,11381,State.EXPOSED
67,11912,215,11664,State.EXPOSED
68,11928,338,11816,State.EXPOSED
69,11930,114,11666,State.EXPOSED
70,11964,,11697,State.ASYMPTOMATIC
71,11968,580,11820,State.EXPOSED
72,12001,,11738,State.ASYMPTOMATIC
73,12010,34,11666,State.EXPOSED
74,12024,445,11520,State.EXPOSED
75,12025,30,11817,State.EXPOSED
76,12032,770,11808,State.EXPOSED
77,12066,479,11928,State.EXPOSED
78,12097,1046,11817,State.EXPOSED
79,12112,154,11816,State.EXPOSED
80,12136,,11808,State.ASYMPTOMATIC
81,12137,1006,11817,State.EXPOSED
82,12152,,11400,State.ASYMPTOMATIC
83,12152,492,11681,State.EXPOSED
84,12160,377,11904,State.EXPOSED
85,12192,694,11904,State.EXPOSED
86,12192,167,11790,State.EXPOSED
87,12192,452,11681,State.EXPOSED
