,susceptible,exposed,mild,severe,recovered,asymptomatic
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.01,0.0,0.0,0.0,0.0
58,0.0,0.01,0.0,0.0,0.0,0.0
59,0.0,0.01,0.0,0.0,0.0,0.0
60,0.0,0.02,0.0,0.0,0.0,0.01
61,0.0,0.01,0.01,0.0,0.0,0.01
62,0.0,0.03,0.01,0.0,0.0,0.01
63,0.0,0.06,0.01,0.0,0.0,0.02
64,0.0,0.08,0.02,0.0,0.0,0.04
65,0.0,0.12,0.02,0.0,0.0,0.05
66,0.0,0.16,0.02,0.0,0.0,0.08
67,0.0,0.21,0.04,0.01,0.0,0.14
68,0.0,0.24,0.07,0.01,0.01,0.18
69,0.0,0.32,0.11,0.02,0.01,0.2
70,0.0,0.41,0.13,0.02,0.01,0.24
71,0.0,0.49,0.18,0.03,0.02,0.3
72,0.0,0.62,0.26,0.05,0.02,0.39
73,0.0,0.75,0.29,0.06,0.02,0.46
74,0.0,0.89,0.35,0.08,0.06,0.51
75,0.0,0.98,0.4,0.14,0.1,0.62
76,0.0,1.0,0.59,0.17,0.16,0.74
77,0.0,1.13,0.7,0.2,0.18,0.82
78,0.0,1.11,0.87,0.22,0.25,0.97
79,0.0,1.3,0.89,0.25,0.38,1.07
80,0.0,1.54,1.04,0.27,0.45,1.24
81,0.0,1.86,1.17,0.31,0.58,1.45
82,0.0,2.01,1.26,0.31,0.76,1.69
83,0.0,2.25,1.29,0.32,1.06,1.97
84,0.0,2.37,1.54,0.36,1.25,2.13
85,0.0,2.5,1.73,0.39,1.6,2.3
86,0.0,2.67,1.94,0.39,1.79,2.55
87,0.0,2.88,2.16,0.47,2.05,2.7
88,0.0,3.0,2.43,0.52,2.4,2.96
89,0.0,3.29,2.67,0.57,2.75,3.16
90,0.0,3.25,2.98,0.62,3.14,3.39
91,0.0,3.27,2.99,0.64,3.74,3.43
92,0.0,3.1,3.13,0.73,4.32,3.52
93,0.0,2.78,3.55,0.76,4.82,3.67
94,0.0,2.66,3.54,0.74,5.5,3.75
