,susceptible,exposed,mild,severe,recovered,asymptomatic
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.04,0.0,0.0,0.0,0.0
60,0.0,0.03,0.0,0.0,0.0,0.0
61,0.0,0.04,0.0,0.0,0.0,0.02
62,0.0,0.04,0.0,0.01,0.0,0.03
63,0.0,0.12,0.01,0.01,0.0,0.02
64,0.0,0.33,0.0,0.01,0.0,0.06
65,0.0,0.44,0.0,0.02,0.0,0.08
66,0.0,0.56,0.0,0.02,0.0,0.13
67,0.0,0.69,0.02,0.02,0.0,0.17
68,0.0,0.85,0.05,0.04,0.0,0.18
69,0.0,1.03,0.1,0.04,0.0,0.31
70,0.0,1.29,0.14,0.05,0.0,0.38
71,0.0,1.4,0.2,0.06,0.0,0.42
72,0.0,1.46,0.28,0.06,0.0,0.59
73,0.0,1.78,0.31,0.12,0.0,0.65
74,0.0,2.06,0.33,0.16,0.0,0.74
75,0.0,2.3,0.37,0.17,0.0,0.8
76,0.0,2.7,0.42,0.17,0.0,0.9
77,0.0,3.05,0.53,0.22,0.01,1.09
78,0.0,3.26,0.59,0.31,0.0,1.28
79,0.0,3.72,0.71,0.35,0.01,1.43
80,0.0,4.07,0.73,0.4,0.02,1.43
81,0.0,4.38,0.84,0.46,0.02,1.49
82,0.0,4.9,0.91,0.64,0.02,1.79
83,0.0,5.42,1.06,0.73,0.04,1.82
84,0.0,5.9,1.23,0.81,0.05,2.0
85,0.0,6.25,1.49,0.89,0.08,2.06
86,0.0,6.67,1.59,1.03,0.09,2.05
87,0.0,6.86,1.67,1.14,0.12,2.25
88,0.0,6.65,1.76,1.23,0.14,2.45
89,0.0,6.35,1.88,1.35,0.19,2.52
90,0.0,6.39,2.08,1.43,0.21,2.39
91,0.0,6.2,2.2,1.53,0.27,2.3
92,0.0,6.06,2.26,1.64,0.26,2.23
93,0.0,5.63,2.45,1.82,0.34,2.18
94,0.0,5.38,2.56,1.96,0.39,2.06
