,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,1.0
72,2.0
73,4.0
74,5.0
75,5.0
76,6.0
77,8.0
78,13.0
79,15.0
80,17.0
81,19.0
82,22.0
83,24.0
84,29.0
85,41.0
86,46.0
87,51.0
88,57.0
89,65.0
90,73.0
91,81.0
92,89.0
93,97.0
94,106.0
95,113.0
96,118.0
97,115.0
98,122.0
99,127.0
100,135.0
101,132.0
102,128.0
103,124.0
104,126.0
105,120.0
106,119.0
107,114.0
108,109.0
109,99.0
110,90.0
111,84.0
112,78.0
113,68.0
114,67.0
115,64.0
116,64.0
117,59.0
118,56.0
119,54.0
120,52.0
121,49.0
122,42.0
123,42.0
124,40.0
125,41.0
126,36.0
127,36.0
128,35.0
129,33.0
130,31.0
131,29.0
132,23.0
133,21.0
134,20.0
135,18.0
136,16.0
137,16.0
138,15.0
139,14.0
140,13.0
141,13.0
142,10.0
143,9.0
144,7.0
145,5.0
146,5.0
147,5.0
148,5.0
149,4.0
150,4.0
151,3.0
152,3.0
153,3.0
154,2.0
155,1.0
156,1.0
157,1.0
158,1.0
159,1.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,1.0
202,1.0
203,1.0
204,2.0
205,2.0
206,3.0
207,4.0
208,4.0
209,4.0
210,6.0
211,7.0
212,7.0
213,7.0
214,6.0
215,6.0
216,6.0
217,6.0
218,6.0
219,5.0
220,5.0
221,5.0
222,3.0
223,3.0
224,1.0
225,1.0
226,1.0
227,1.0
228,1.0
229,1.0
230,1.0
231,1.0
232,0.0
233,0.0
234,1.0
235,1.0
236,2.0
237,2.0
238,2.0
