,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,1.0
63,2.0
64,2.0
65,2.0
66,2.0
67,3.0
68,3.0
69,4.0
70,7.0
71,6.0
72,7.0
73,11.0
74,12.0
75,12.0
76,12.0
77,12.0
78,10.0
79,11.0
80,15.0
81,19.0
82,25.0
83,28.0
84,37.0
85,42.0
86,48.0
87,56.0
88,61.0
89,64.0
90,69.0
91,71.0
92,71.0
93,74.0
94,75.0
95,76.0
96,82.0
97,86.0
98,81.0
99,89.0
100,92.0
101,88.0
102,89.0
103,88.0
104,82.0
105,84.0
106,84.0
107,81.0
108,79.0
109,75.0
110,70.0
111,67.0
112,66.0
113,55.0
114,50.0
115,45.0
116,43.0
117,34.0
118,27.0
119,24.0
120,20.0
121,21.0
122,19.0
123,14.0
124,14.0
125,11.0
126,9.0
127,7.0
128,6.0
129,4.0
130,3.0
131,3.0
132,3.0
133,3.0
134,2.0
135,2.0
136,2.0
137,2.0
138,2.0
139,2.0
140,2.0
141,3.0
142,5.0
143,7.0
144,10.0
145,15.0
146,15.0
147,17.0
148,18.0
149,17.0
150,17.0
151,17.0
152,18.0
153,19.0
154,18.0
155,17.0
156,14.0
157,13.0
158,8.0
159,6.0
160,4.0
161,4.0
162,2.0
163,1.0
164,1.0
165,1.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,2.0
175,6.0
176,8.0
177,9.0
178,10.0
179,11.0
180,13.0
181,13.0
182,13.0
183,13.0
184,14.0
185,15.0
186,14.0
187,12.0
188,12.0
189,9.0
190,7.0
191,6.0
192,8.0
193,9.0
194,8.0
195,8.0
196,8.0
197,8.0
198,5.0
199,7.0
200,7.0
201,7.0
202,6.0
203,6.0
204,6.0
205,6.0
206,4.0
207,4.0
208,4.0
209,4.0
210,4.0
211,4.0
212,3.0
213,2.0
214,2.0
215,2.0
216,2.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,1.0
228,2.0
229,3.0
230,4.0
231,4.0
232,5.0
233,6.0
234,7.0
235,8.0
236,9.0
237,11.0
238,11.0
