,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,3.0
80,5.0
81,8.0
82,9.0
83,14.0
84,17.0
85,21.0
86,23.0
87,32.0
88,37.0
89,40.0
90,48.0
91,55.0
92,60.0
93,68.0
94,79.0
95,79.0
96,90.0
97,92.0
98,89.0
99,89.0
100,94.0
101,91.0
102,93.0
103,86.0
104,81.0
105,82.0
106,79.0
107,75.0
108,71.0
109,67.0
110,58.0
111,56.0
112,58.0
113,59.0
114,50.0
115,49.0
116,53.0
117,54.0
118,49.0
119,46.0
120,41.0
121,38.0
122,36.0
123,32.0
124,30.0
125,25.0
126,22.0
127,20.0
128,17.0
129,15.0
130,12.0
131,13.0
132,12.0
133,10.0
134,9.0
135,9.0
136,8.0
137,7.0
138,7.0
139,6.0
140,3.0
141,1.0
142,1.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,1.0
149,1.0
150,1.0
151,2.0
152,2.0
153,2.0
154,2.0
155,2.0
156,1.0
157,1.0
158,1.0
159,1.0
160,1.0
161,1.0
162,1.0
163,1.0
164,1.0
165,1.0
166,1.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,1.0
187,1.0
188,1.0
189,1.0
190,1.0
191,1.0
192,1.0
193,1.0
194,1.0
195,1.0
196,1.0
197,1.0
198,1.0
199,1.0
200,1.0
201,3.0
202,3.0
203,3.0
204,4.0
205,5.0
206,7.0
207,8.0
208,8.0
209,8.0
210,8.0
211,7.0
212,7.0
213,9.0
214,10.0
215,11.0
216,11.0
217,11.0
218,11.0
219,11.0
220,10.0
221,10.0
222,10.0
223,9.0
224,8.0
225,6.0
226,5.0
227,4.0
228,3.0
229,4.0
230,3.0
231,2.0
232,3.0
233,4.0
234,5.0
235,5.0
236,5.0
237,5.0
238,4.0
