,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,1.0
72,1.0
73,1.0
74,2.0
75,5.0
76,7.0
77,9.0
78,12.0
79,15.0
80,17.0
81,19.0
82,19.0
83,24.0
84,26.0
85,30.0
86,35.0
87,38.0
88,43.0
89,44.0
90,47.0
91,51.0
92,53.0
93,54.0
94,58.0
95,58.0
96,58.0
97,53.0
98,50.0
99,51.0
100,45.0
101,41.0
102,39.0
103,37.0
104,37.0
105,35.0
106,34.0
107,33.0
108,29.0
109,31.0
110,31.0
111,35.0
112,35.0
113,37.0
114,37.0
115,36.0
116,32.0
117,27.0
118,26.0
119,28.0
120,28.0
121,27.0
122,24.0
123,20.0
124,19.0
125,15.0
126,14.0
127,11.0
128,11.0
129,10.0
130,9.0
131,10.0
132,10.0
133,6.0
134,6.0
135,6.0
136,5.0
137,5.0
138,4.0
139,6.0
140,8.0
141,7.0
142,11.0
143,14.0
144,15.0
145,15.0
146,16.0
147,16.0
148,16.0
149,16.0
150,18.0
151,16.0
152,16.0
153,15.0
154,15.0
155,14.0
156,11.0
157,7.0
158,6.0
159,5.0
160,5.0
161,4.0
162,1.0
163,1.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,1.0
184,2.0
185,6.0
186,8.0
187,9.0
188,9.0
189,11.0
190,12.0
191,12.0
192,12.0
193,12.0
194,12.0
195,12.0
196,11.0
197,9.0
198,7.0
199,6.0
200,4.0
201,2.0
202,2.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,2.0
