,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,1.0
61,1.0
62,1.0
63,1.0
64,1.0
65,1.0
66,1.0
67,1.0
68,1.0
69,1.0
70,0.0
71,0.0
72,0.0
73,1.0
74,1.0
75,1.0
76,1.0
77,1.0
78,3.0
79,4.0
80,5.0
81,8.0
82,12.0
83,13.0
84,17.0
85,21.0
86,25.0
87,27.0
88,33.0
89,36.0
90,39.0
91,44.0
92,51.0
93,60.0
94,70.0
95,71.0
96,75.0
97,78.0
98,75.0
99,72.0
100,70.0
101,72.0
102,81.0
103,77.0
104,72.0
105,69.0
106,62.0
107,56.0
108,50.0
109,45.0
110,46.0
111,44.0
112,37.0
113,38.0
114,37.0
115,34.0
116,31.0
117,31.0
118,33.0
119,32.0
120,27.0
121,24.0
122,22.0
123,23.0
124,20.0
125,19.0
126,16.0
127,13.0
128,12.0
129,10.0
130,9.0
131,8.0
132,9.0
133,8.0
134,8.0
135,7.0
136,8.0
137,7.0
138,9.0
139,11.0
140,12.0
141,11.0
142,10.0
143,11.0
144,11.0
145,12.0
146,12.0
147,11.0
148,13.0
149,14.0
150,13.0
151,14.0
152,13.0
153,13.0
154,12.0
155,12.0
156,16.0
157,14.0
158,12.0
159,13.0
160,11.0
161,11.0
162,8.0
163,6.0
164,5.0
165,5.0
166,4.0
167,4.0
168,4.0
169,4.0
170,3.0
171,1.0
172,1.0
173,1.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,1.0
216,2.0
217,2.0
218,2.0
219,2.0
220,2.0
221,2.0
222,2.0
223,2.0
224,2.0
225,2.0
226,2.0
227,2.0
228,2.0
229,1.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
